side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4061.0,4075.934285714286,4031.581428571428,4046.365714285714,4031.581428571428,14.934285714286034,29.418571428571795,1.9698679931126666,4061.0,4061.0,2025-11-20 07:23:00,2025-11-20 08:56:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2025-11-20 02:23:00-05:00,2025-11-20 03:56:00-05:00,2025-11-20 02:23:00,2025-11-20 03:56:00,2025-11,2025-11,2025-11-20,2025-11-19,0.0,0.0,1470.9285714285897
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,6580.75,6614.379464285715,6522.491071428571,6553.120535714285,6522.491071428571,33.629464285714675,58.25892857142935,1.732377538829155,6581.0,6614.379464285715,2025-11-20 18:51:00,2025-11-20 19:59:00,-0.005072096077452404,-500.69196428572013,MES,tradovate,1m,5,25.0,2025-11-20 13:51:00-05:00,2025-11-20 14:59:00-05:00,2025-11-20 13:51:00,2025-11-20 14:59:00,2025-11,2025-11,2025-11-20,2025-11-19,-33.379464285714675,-834.4866071428669,1456.4732142857338
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24265.75,24422.415178571428,23990.669642857145,24134.584821428572,23990.669642857145,156.66517857142753,275.08035714285506,1.7558487447639115,24268.75,24101.25,2025-11-20 18:51:00,2025-11-20 20:50:00,0.0069018799896987115,335.0,NQ,tradovate,1m,5,10.0,2025-11-20 13:51:00-05:00,2025-11-20 15:50:00-05:00,2025-11-20 13:51:00,2025-11-20 15:50:00,2025-11,2025-11,2025-11-20,2025-11-19,167.5,1675.0,2750.8035714285506
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4061.45,4071.1235714285713,4035.0,4051.7764285714284,4035.0,9.67357142857145,26.449999999999818,2.734253858081641,4062.6,4071.1235714285713,2025-11-21 01:27:00,2025-11-21 01:53:00,-0.002098058245599166,-204.5657142857126,MGC,tradovate,1m,5,50.0,2025-11-20 20:27:00-05:00,2025-11-20 20:53:00-05:00,2025-11-20 20:27:00,2025-11-20 20:53:00,2025-11,2025-11,2025-11-20,2025-11-20,-8.523571428571358,-426.1785714285679,1322.499999999991
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6578.5,6588.75,6524.75,6568.75,6524.75,10.25,53.75,5.2439024390243905,6579.0,6568.75,2025-11-21 05:05:00,2025-11-21 07:45:00,0.001557987536099703,82.0,MES,tradovate,1m,5,25.0,2025-11-21 00:05:00-05:00,2025-11-21 02:45:00-05:00,2025-11-21 00:05:00,2025-11-21 02:45:00,2025-11,2025-11,2025-11-21,2025-11-20,10.25,256.25,1343.75
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,4028.6,4037.6964285714284,4010.5571428571434,4019.6035714285717,4010.5571428571434,9.096428571428532,18.04285714285652,1.983510011778503,4028.3,4037.6964285714284,2025-11-21 07:48:00,2025-11-21 08:15:00,-0.0023326039697708634,-225.51428571427823,MGC,tradovate,1m,5,50.0,2025-11-21 02:48:00-05:00,2025-11-21 03:15:00-05:00,2025-11-21 02:48:00,2025-11-21 03:15:00,2025-11,2025-11,2025-11-21,2025-11-20,-9.39642857142826,-469.821428571413,902.142857142826
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,6578.5,6588.75,6524.75,6568.75,6524.75,10.25,53.75,5.2439024390243905,6579.0,6579.0,2025-11-21 05:05:00,2025-11-21 08:47:00,-0.0,-0.0,MES,tradovate,1m,5,25.0,2025-11-21 00:05:00-05:00,2025-11-21 03:47:00-05:00,2025-11-21 00:05:00,2025-11-21 03:47:00,2025-11,2025-11,2025-11-21,2025-11-20,0.0,0.0,1343.75
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24265.75,24422.415178571428,23990.669642857145,24134.584821428572,23990.669642857145,156.66517857142753,275.08035714285506,1.7558487447639115,24268.75,23990.669642857145,2025-11-20 18:51:00,2025-11-21 10:02:00,0.01145837165667185,556.1607142857101,NQ,tradovate,1m,5,10.0,2025-11-20 13:51:00-05:00,2025-11-21 05:02:00-05:00,2025-11-20 13:51:00,2025-11-21 05:02:00,2025-11,2025-11,2025-11-21,2025-11-20,278.08035714285506,2780.8035714285506,2750.8035714285506
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24045.5,24186.058928571427,23764.382142857146,23904.941071428573,23764.382142857146,140.5589285714268,281.1178571428536,2.0,24059.5,24186.058928571427,2025-11-21 15:18:00,2025-11-21 15:25:00,-0.0052602476598195835,-506.2357142857072,NQ,tradovate,1m,5,10.0,2025-11-21 10:18:00-05:00,2025-11-21 10:25:00-05:00,2025-11-21 10:18:00,2025-11-21 10:25:00,2025-11,2025-11,2025-11-21,2025-11-20,-126.5589285714268,-1265.589285714268,2811.178571428536
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,24045.5,24188.555357142857,23759.389285714286,23902.444642857143,23759.389285714286,143.05535714285725,286.1107142857145,2.0,24045.25,24188.555357142857,2025-11-21 15:30:00,2025-11-21 16:30:00,-0.005959819804030264,-573.221428571429,NQ,tradovate,1m,5,10.0,2025-11-21 10:30:00-05:00,2025-11-21 11:30:00-05:00,2025-11-21 10:30:00,2025-11-21 11:30:00,2025-11,2025-11,2025-11-21,2025-11-20,-143.30535714285725,-1433.0535714285725,2861.107142857145
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4038.8,4049.2585714285715,4019.0,4031.2414285714285,4019.0,10.458571428571304,19.800000000000182,1.8931839912580648,4038.7,4049.2585714285715,2025-11-24 02:54:00,2025-11-24 03:32:00,-0.0026143490302750205,-253.40571428572002,MGC,tradovate,1m,5,50.0,2025-11-23 21:54:00-05:00,2025-11-23 22:32:00-05:00,2025-11-23 21:54:00,2025-11-23 22:32:00,2025-11,2025-11,2025-11-23,2025-11-23,-10.558571428571668,-527.9285714285834,990.0000000000091
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4040.4,4046.485357142857,4034.0792857142856,4038.2146428571427,4034.0792857142856,6.085357142856992,6.32071428571453,1.0386759786373099,4040.3,4046.485357142857,2025-11-24 05:33:00,2025-11-24 06:03:00,-0.001530915313926462,-148.44857142856563,MGC,tradovate,1m,5,50.0,2025-11-24 00:33:00-05:00,2025-11-24 01:03:00-05:00,2025-11-24 00:33:00,2025-11-24 01:03:00,2025-11,2025-11,2025-11-24,2025-11-23,-6.185357142856901,-309.26785714284506,316.0357142857265
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4142.35,4137.7132142857145,4167.5,4146.986785714286,4167.5,4.636785714285907,25.149999999999636,5.42401602095017,4141.1,4137.7132142857145,2025-11-26 01:09:00,2025-11-26 01:13:00,-0.0008178468798836214,-81.28285714286176,MGC,tradovate,1m,5,50.0,2025-11-25 20:09:00-05:00,2025-11-25 20:13:00-05:00,2025-11-25 20:09:00,2025-11-25 20:13:00,2025-11,2025-11,2025-11-25,2025-11-25,-3.3867857142859066,-169.33928571429533,1257.4999999999818
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4143.4,4138.35,4167.5,4146.35,4167.5,5.049999999999272,24.100000000000364,4.7722772277235315,4143.0,4147.9,2025-11-26 01:21:00,2025-11-26 01:42:00,0.0011827178373158276,58.799999999995634,MGC,tradovate,1m,5,50.0,2025-11-25 20:21:00-05:00,2025-11-25 20:42:00-05:00,2025-11-25 20:21:00,2025-11-25 20:42:00,2025-11,2025-11,2025-11-25,2025-11-25,4.899999999999636,244.9999999999818,1205.0000000000182
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4143.4,4138.35,4167.5,4146.35,4167.5,5.049999999999272,24.100000000000364,4.7722772277235315,4143.0,4167.5,2025-11-26 01:21:00,2025-11-26 11:32:00,0.005913589186579804,294.0,MGC,tradovate,1m,5,50.0,2025-11-25 20:21:00-05:00,2025-11-26 06:32:00-05:00,2025-11-25 20:21:00,2025-11-26 06:32:00,2025-11,2025-11,2025-11-26,2025-11-25,24.5,1225.0,1205.0000000000182
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6802.25,6792.25,6834.0,6812.25,6834.0,10.0,31.75,3.175,6801.75,6792.25,2025-11-26 05:10:00,2025-11-26 12:03:00,-0.0013966993788363524,-133.0,MES,tradovate,1m,5,25.0,2025-11-26 00:10:00-05:00,2025-11-26 07:03:00-05:00,2025-11-26 00:10:00,2025-11-26 07:03:00,2025-11,2025-11,2025-11-26,2025-11-25,-9.5,-237.5,793.75
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4187.9,4180.925714285714,4201.698571428573,4194.774285714287,4201.698571428573,6.974285714285543,13.798571428573268,1.9784924211391899,4187.6,4180.925714285714,2025-11-27 02:01:00,2025-11-27 02:49:00,-0.0015938212136513696,-153.50857142858422,MGC,tradovate,1m,5,50.0,2025-11-26 21:01:00-05:00,2025-11-26 21:49:00-05:00,2025-11-26 21:01:00,2025-11-26 21:49:00,2025-11,2025-11,2025-11-26,2025-11-26,-6.67428571428627,-333.7142857143135,689.9285714286634
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25334.75,25307.5,25382.5,25357.5,25382.5,27.25,47.75,1.7522935779816513,25334.75,25307.5,2025-11-27 05:38:00,2025-11-27 06:47:00,-0.0010755977461787136,-81.75,NQ,tradovate,1m,5,10.0,2025-11-27 00:38:00-05:00,2025-11-27 01:47:00-05:00,2025-11-27 00:38:00,2025-11-27 01:47:00,2025-11,2025-11,2025-11-27,2025-11-26,-27.25,-272.5,477.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4183.0,4174.303214285715,4197.9,4189.596785714285,4197.9,8.696785714285397,14.899999999999636,1.713276662149419,4182.9,4193.5,2025-11-27 04:31:00,2025-11-27 07:15:00,0.002534127041048162,127.20000000000437,MGC,tradovate,1m,5,50.0,2025-11-26 23:31:00-05:00,2025-11-27 02:15:00-05:00,2025-11-26 23:31:00,2025-11-27 02:15:00,2025-11,2025-11,2025-11-27,2025-11-26,10.600000000000364,530.0000000000182,744.9999999999818
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4183.0,4174.303214285715,4197.9,4189.596785714285,4197.9,8.696785714285397,14.899999999999636,1.713276662149419,4182.9,4197.9,2025-11-27 04:31:00,2025-11-27 08:29:00,0.003586028831671806,180.0,MGC,tradovate,1m,5,50.0,2025-11-26 23:31:00-05:00,2025-11-27 03:29:00-05:00,2025-11-26 23:31:00,2025-11-27 03:29:00,2025-11,2025-11,2025-11-27,2025-11-26,15.0,750.0,744.9999999999818
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25358.0,25333.0,25408.0,25383.0,25408.0,25.0,50.0,2.0,25358.0,25333.0,2025-11-28 01:11:00,2025-11-28 01:43:00,-0.0009858821673633944,-75.0,NQ,tradovate,1m,5,10.0,2025-11-27 20:11:00-05:00,2025-11-27 20:43:00-05:00,2025-11-27 20:11:00,2025-11-27 20:43:00,2025-11,2025-11,2025-11-27,2025-11-27,-25.0,-250.0,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6840.0,6830.0,6860.0,6850.0,6860.0,10.0,20.0,2.0,6840.25,6830.0,2025-11-28 01:11:00,2025-11-28 02:02:00,-0.0014984832425715133,-143.5,MES,tradovate,1m,5,25.0,2025-11-27 20:11:00-05:00,2025-11-27 21:02:00-05:00,2025-11-27 20:11:00,2025-11-27 21:02:00,2025-11,2025-11,2025-11-27,2025-11-27,-10.25,-256.25,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,47507.0,47428.25,47653.25,47578.25,47653.25,78.75,146.25,1.8571428571428572,47508.0,47591.0,2025-11-27 03:18:00,2025-11-28 13:37:00,0.001747074176980723,83.0,MYM,tradovate,1m,5,2.5,2025-11-26 22:18:00-05:00,2025-11-28 08:37:00-05:00,2025-11-26 22:18:00,2025-11-28 08:37:00,2025-11,2025-11,2025-11-28,2025-11-27,83.0,207.5,365.625
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,47507.0,47428.25,47653.25,47578.25,47653.25,78.75,146.25,1.8571428571428572,47508.0,47653.25,2025-11-27 03:18:00,2025-11-28 15:13:00,0.0030573798097162097,145.25,MYM,tradovate,1m,5,2.5,2025-11-26 22:18:00-05:00,2025-11-28 10:13:00-05:00,2025-11-26 22:18:00,2025-11-28 10:13:00,2025-11,2025-11,2025-11-28,2025-11-27,145.25,363.125,365.625
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4285.0,4272.080357142858,4308.289285714283,4296.2196428571415,4308.289285714283,12.919642857142208,23.289285714283324,1.8026261230130363,4284.9,4298.5,2025-12-01 09:11:00,2025-12-01 13:41:00,0.0031739363812457455,163.20000000000437,MGC,tradovate,1m,5,50.0,2025-12-01 04:11:00-05:00,2025-12-01 08:41:00-05:00,2025-12-01 04:11:00,2025-12-01 08:41:00,2025-12,2025-12,2025-12-01,2025-11-30,13.600000000000364,680.0000000000182,1164.4642857141662
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4285.0,4272.080357142858,4308.289285714283,4296.2196428571415,4308.289285714283,12.919642857142208,23.289285714283324,1.8026261230130363,4284.9,4272.080357142858,2025-12-01 09:11:00,2025-12-01 14:06:00,-0.002991818445504446,-141.01607142856028,MGC,tradovate,1m,5,50.0,2025-12-01 04:11:00-05:00,2025-12-01 09:06:00-05:00,2025-12-01 04:11:00,2025-12-01 09:06:00,2025-12,2025-12,2025-12-01,2025-11-30,-12.819642857141844,-640.9821428570922,1164.4642857141662
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25421.25,25374.979464285716,25677.0,25467.520535714284,25677.0,46.27053571428405,255.75,5.52727553402949,25422.25,25470.0,2025-12-02 08:58:00,2025-12-02 10:44:00,0.0018782759197160104,95.5,NQ,tradovate,1m,5,10.0,2025-12-02 03:58:00-05:00,2025-12-02 05:44:00-05:00,2025-12-02 03:58:00,2025-12-02 05:44:00,2025-12,2025-12,2025-12-02,2025-12-01,47.75,477.5,2557.5
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25421.25,25374.979464285716,25677.0,25467.520535714284,25677.0,46.27053571428405,255.75,5.52727553402949,25422.25,25422.25,2025-12-02 08:58:00,2025-12-02 16:31:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2025-12-02 03:58:00-05:00,2025-12-02 11:31:00-05:00,2025-12-02 03:58:00,2025-12-02 11:31:00,2025-12,2025-12,2025-12-02,2025-12-01,0.0,0.0,2557.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4254.25,4250.084642857143,4299.5,4258.415357142857,4299.5,4.165357142856919,45.25,10.863414215897008,4252.6,4257.2,2025-12-03 02:06:00,2025-12-03 02:34:00,0.0010816912006770263,55.19999999999345,MGC,tradovate,1m,5,50.0,2025-12-02 21:06:00-05:00,2025-12-02 21:34:00-05:00,2025-12-02 21:06:00,2025-12-02 21:34:00,2025-12,2025-12,2025-12-02,2025-12-02,4.599999999999454,229.99999999997272,2262.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4254.25,4250.084642857143,4299.5,4258.415357142857,4299.5,4.165357142856919,45.25,10.863414215897008,4252.6,4252.6,2025-12-03 02:06:00,2025-12-03 03:11:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2025-12-02 21:06:00-05:00,2025-12-02 22:11:00-05:00,2025-12-02 21:06:00,2025-12-02 22:11:00,2025-12,2025-12,2025-12-02,2025-12-02,0.0,0.0,2262.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4253.9,4248.133214285714,4299.5,4259.566785714287,4299.5,5.766785714286016,45.600000000000364,7.907351210750873,4253.9,4248.133214285714,2025-12-03 04:23:00,2025-12-03 05:30:00,-0.0013556467510487114,-132.63607142857836,MGC,tradovate,1m,5,50.0,2025-12-02 23:23:00-05:00,2025-12-03 00:30:00-05:00,2025-12-02 23:23:00,2025-12-03 00:30:00,2025-12,2025-12,2025-12-03,2025-12-02,-5.766785714286016,-288.3392857143008,2280.000000000018
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25666.5,25641.441964285714,25716.616071428572,25691.558035714286,25716.616071428572,25.058035714286234,50.11607142857247,2.0,25663.0,25641.441964285714,2025-12-03 02:24:00,2025-12-03 06:33:00,-0.0008400434755986286,-64.6741071428587,NQ,tradovate,1m,5,10.0,2025-12-02 21:24:00-05:00,2025-12-03 01:33:00-05:00,2025-12-02 21:24:00,2025-12-03 01:33:00,2025-12,2025-12,2025-12-03,2025-12-02,-21.558035714286234,-215.58035714286234,501.1607142857247
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6854.25,6844.25,6874.25,6864.25,6874.25,10.0,20.0,2.0,6853.75,6844.25,2025-12-03 02:24:00,2025-12-03 14:02:00,-0.0013861024986321357,-133.0,MES,tradovate,1m,5,25.0,2025-12-02 21:24:00-05:00,2025-12-03 09:02:00-05:00,2025-12-02 21:24:00,2025-12-03 09:02:00,2025-12,2025-12,2025-12-03,2025-12-02,-9.5,-237.5,500.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,47636.0,47560.25,47785.25,47710.25,47785.25,75.75,149.25,1.9702970297029703,47635.0,47560.25,2025-12-03 02:24:00,2025-12-03 14:02:00,-0.0015692243098561764,-149.5,MYM,tradovate,1m,5,2.5,2025-12-02 21:24:00-05:00,2025-12-03 09:02:00-05:00,2025-12-02 21:24:00,2025-12-03 09:02:00,2025-12,2025-12,2025-12-03,2025-12-02,-74.75,-186.875,373.125
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6867.0,6856.75,6886.75,6876.75,6886.75,10.25,19.75,1.9268292682926829,6867.25,6856.75,2025-12-04 07:26:00,2025-12-04 08:26:00,-0.0015289963231278625,-147.0,MES,tradovate,1m,5,25.0,2025-12-04 02:26:00-05:00,2025-12-04 03:26:00-05:00,2025-12-04 02:26:00,2025-12-04 03:26:00,2025-12,2025-12,2025-12-04,2025-12-03,-10.5,-262.5,493.75
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,48022.25,47947.25,48172.25,48097.25,48172.25,75.0,150.0,2.0,48020.0,48096.0,2025-12-04 07:52:00,2025-12-04 14:33:00,0.0015826738858808476,76.0,MYM,tradovate,1m,5,2.5,2025-12-04 02:52:00-05:00,2025-12-04 09:33:00-05:00,2025-12-04 02:52:00,2025-12-04 09:33:00,2025-12,2025-12,2025-12-04,2025-12-03,76.0,190.0,375.0
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,48022.25,47947.25,48172.25,48097.25,48172.25,75.0,150.0,2.0,48020.0,48020.0,2025-12-04 07:52:00,2025-12-04 14:36:00,0.0,0.0,MYM,tradovate,1m,5,2.5,2025-12-04 02:52:00-05:00,2025-12-04 09:36:00-05:00,2025-12-04 02:52:00,2025-12-04 09:36:00,2025-12,2025-12,2025-12-04,2025-12-03,0.0,0.0,375.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25674.0,25642.25,25732.5,25692.25,25732.5,31.75,58.5,1.8425196850393701,25673.5,25706.0,2025-12-05 01:41:00,2025-12-05 02:29:00,0.0012658967417764622,65.0,NQ,tradovate,1m,5,10.0,2025-12-04 20:41:00-05:00,2025-12-04 21:29:00-05:00,2025-12-04 20:41:00,2025-12-04 21:29:00,2025-12,2025-12,2025-12-04,2025-12-04,32.5,325.0,585.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4237.3,4231.801428571428,4273.3,4242.098571428572,4273.3,5.498571428572177,36.0,6.547155105221244,4237.0,4231.801428571428,2025-12-05 02:51:00,2025-12-05 03:10:00,-0.0012269462894907157,-119.56714285715589,MGC,tradovate,1m,5,50.0,2025-12-04 21:51:00-05:00,2025-12-04 22:10:00-05:00,2025-12-04 21:51:00,2025-12-04 22:10:00,2025-12,2025-12,2025-12-04,2025-12-04,-5.198571428571995,-259.92857142859975,1800.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4239.05,4235.05,4273.3,4243.05,4273.3,4.0,34.25,8.5625,4238.5,4243.6,2025-12-05 03:46:00,2025-12-05 04:15:00,0.001203255868821529,61.200000000004366,MGC,tradovate,1m,5,50.0,2025-12-04 22:46:00-05:00,2025-12-04 23:15:00-05:00,2025-12-04 22:46:00,2025-12-04 23:15:00,2025-12,2025-12,2025-12-04,2025-12-04,5.100000000000364,255.0000000000182,1712.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25674.0,25642.25,25732.5,25692.25,25732.5,31.75,58.5,1.8425196850393701,25673.5,25732.5,2025-12-05 01:41:00,2025-12-05 08:02:00,0.0022980894696866816,59.0,NQ,tradovate,1m,5,10.0,2025-12-04 20:41:00-05:00,2025-12-05 03:02:00-05:00,2025-12-04 20:41:00,2025-12-05 03:02:00,2025-12,2025-12,2025-12-05,2025-12-04,59.0,590.0,585.0
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6876.75,6865.5,6895.5,6885.5,6895.5,11.25,18.75,1.6666666666666667,6876.75,6865.5,2025-12-05 02:15:00,2025-12-05 13:39:00,-0.0016359472134366282,-157.5,MES,tradovate,1m,5,25.0,2025-12-04 21:15:00-05:00,2025-12-05 08:39:00-05:00,2025-12-04 21:15:00,2025-12-05 08:39:00,2025-12,2025-12,2025-12-05,2025-12-04,-11.25,-281.25,468.75
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,4239.05,4235.05,4273.3,4243.05,4273.3,4.0,34.25,8.5625,4238.5,4273.3,2025-12-05 03:46:00,2025-12-05 14:47:00,0.008210451810782171,382.800000000002,MGC,tradovate,1m,5,50.0,2025-12-04 22:46:00-05:00,2025-12-05 09:47:00-05:00,2025-12-04 22:46:00,2025-12-05 09:47:00,2025-12,2025-12,2025-12-05,2025-12-04,34.80000000000018,1740.000000000009,1712.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25782.75,25757.75,25868.0,25807.75,25868.0,25.0,85.25,3.41,25780.75,25806.75,2025-12-08 02:37:00,2025-12-08 06:15:00,0.0010085044073582239,52.0,NQ,tradovate,1m,5,10.0,2025-12-07 21:37:00-05:00,2025-12-08 01:15:00-05:00,2025-12-07 21:37:00,2025-12-08 01:15:00,2025-12,2025-12,2025-12-08,2025-12-07,26.0,260.0,852.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25782.75,25757.75,25868.0,25807.75,25868.0,25.0,85.25,3.41,25780.75,25780.75,2025-12-08 02:37:00,2025-12-08 08:31:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2025-12-07 21:37:00-05:00,2025-12-08 03:31:00-05:00,2025-12-07 21:37:00,2025-12-08 03:31:00,2025-12,2025-12,2025-12-08,2025-12-07,0.0,0.0,852.5
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6885.75,6875.75,6905.75,6895.75,6905.75,10.0,20.0,2.0,6885.5,6875.75,2025-12-08 02:19:00,2025-12-08 14:42:00,-0.0014160191707210945,-136.5,MES,tradovate,1m,5,25.0,2025-12-07 21:19:00-05:00,2025-12-08 09:42:00-05:00,2025-12-07 21:19:00,2025-12-08 09:42:00,2025-12,2025-12,2025-12-08,2025-12-07,-9.75,-243.75,500.0
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25680.0,25648.75,25860.75,25698.75,25860.75,31.25,180.75,5.784,25680.0,25711.5,2025-12-10 03:04:00,2025-12-10 06:36:00,0.0012266355140186924,63.0,NQ,tradovate,1m,5,10.0,2025-12-09 22:04:00-05:00,2025-12-10 01:36:00-05:00,2025-12-09 22:04:00,2025-12-10 01:36:00,2025-12,2025-12,2025-12-10,2025-12-09,31.5,315.0,1807.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25680.0,25648.75,25860.75,25698.75,25860.75,31.25,180.75,5.784,25680.0,25680.0,2025-12-10 03:04:00,2025-12-10 10:24:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2025-12-09 22:04:00-05:00,2025-12-10 05:24:00-05:00,2025-12-09 22:04:00,2025-12-10 05:24:00,2025-12,2025-12,2025-12-10,2025-12-09,0.0,0.0,1807.5
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,4267.8,4261.657142857143,4279.935714285713,4273.842857142857,4279.935714285713,6.142857142856883,12.13571428571322,1.9755813953487473,4267.6,4261.657142857143,2025-12-11 01:45:00,2025-12-11 02:11:00,-0.0013925525219928847,-136.6857142857125,MGC,tradovate,1m,5,50.0,2025-12-10 20:45:00-05:00,2025-12-10 21:11:00-05:00,2025-12-10 20:45:00,2025-12-10 21:11:00,2025-12,2025-12,2025-12-10,2025-12-10,-5.942857142857065,-297.14285714285325,606.785714285661
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,47900.25,47825.25,48871.0,47975.25,48871.0,75.0,970.75,12.943333333333333,47898.0,47973.0,2025-12-11 05:52:00,2025-12-11 09:21:00,0.0015658273831893332,75.0,MYM,tradovate,1m,5,2.5,2025-12-11 00:52:00-05:00,2025-12-11 04:21:00-05:00,2025-12-11 00:52:00,2025-12-11 04:21:00,2025-12,2025-12,2025-12-11,2025-12-10,75.0,187.5,2426.875
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,47900.25,47825.25,48871.0,47975.25,48871.0,75.0,970.75,12.943333333333333,47898.0,48871.0,2025-12-11 05:52:00,2025-12-11 23:00:00,0.020314000584575664,973.0,MYM,tradovate,1m,5,2.5,2025-12-11 00:52:00-05:00,2025-12-11 18:00:00-05:00,2025-12-11 00:52:00,2025-12-11 18:00:00,2025-12,2025-12,2025-12-11,2025-12-11,973.0,2432.5,2426.875
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4325.8,4319.318571428571,4387.5,4331.181428571429,4387.5,6.4814285714292055,61.69999999999982,9.519506281682974,4325.9,4333.2,2025-12-12 08:13:00,2025-12-12 08:44:00,0.0016875101135025439,87.60000000000218,MGC,tradovate,1m,5,50.0,2025-12-12 03:13:00-05:00,2025-12-12 03:44:00-05:00,2025-12-12 03:13:00,2025-12-12 03:44:00,2025-12,2025-12,2025-12-12,2025-12-11,7.300000000000182,365.0000000000091,3084.999999999991
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6909.5,6899.0,6929.0,6919.0,6929.0,10.5,19.5,1.8571428571428572,6909.25,6899.0,2025-12-12 02:54:00,2025-12-12 09:29:00,-0.0014835184716140981,-143.5,MES,tradovate,1m,5,25.0,2025-12-11 21:54:00-05:00,2025-12-12 04:29:00-05:00,2025-12-11 21:54:00,2025-12-12 04:29:00,2025-12,2025-12,2025-12-12,2025-12-11,-10.25,-256.25,487.5
