side,setup_type,bridge_type,entry_variant,setup_tier,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,entry_time,exit_time,return_pct,pnl,symbol,exchange,timeframe,report_contracts,dollars_per_point,entry_time_et,exit_time_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,calendar_exit_date_et,exit_apex_session_date,realized_points,gross_pnl_dollars_dynamic,planned_target_dollars_dynamic,entry_in_apex_hours,exit_in_apex_hours,apex_hours_ok,forced_flat_before_close_ok
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25664.25,25639.0,26002.75,25689.0,26002.75,25.25,338.5,13.405940594059405,25664.25,25692.25,2026-01-26 05:29:00,2026-01-26 06:17:00,0.001091011816047649,56.0,NQ,tradovate,1m,5,10.0,2026-01-26 00:29:00-05:00,2026-01-26 01:17:00-05:00,2026-01-26 00:29:00,2026-01-26 01:17:00,2026-01,2026-01,2026-01-26,2026-01-25,28.0,280.0,3385.0,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,5094.6,5090.45,5107.9,5098.45,5107.9,4.150000000000546,13.299999999999272,3.204819277107837,5094.5,5090.45,2026-01-26 08:18:00,2026-01-26 08:41:00,-0.0007949749730101763,-76.95000000000346,MGC,tradovate,1m,5,50.0,2026-01-26 03:18:00-05:00,2026-01-26 03:41:00-05:00,2026-01-26 03:18:00,2026-01-26 03:41:00,2026-01,2026-01,2026-01-26,2026-01-25,-4.050000000000182,-202.5000000000091,664.9999999999636,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,25664.25,25639.0,26002.75,25689.0,26002.75,25.25,338.5,13.405940594059405,25664.25,25664.25,2026-01-26 05:29:00,2026-01-26 09:31:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-26 00:29:00-05:00,2026-01-26 04:31:00-05:00,2026-01-26 00:29:00,2026-01-26 04:31:00,2026-01,2026-01,2026-01-26,2026-01-25,0.0,0.0,3385.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,5095.75,5091.75,5107.9,5099.75,5107.9,4.0,12.149999999999636,3.037499999999909,5095.5,5091.75,2026-01-26 09:32:00,2026-01-26 09:39:00,-0.0007359434795407571,-71.25,MGC,tradovate,1m,5,50.0,2026-01-26 04:32:00-05:00,2026-01-26 04:39:00-05:00,2026-01-26 04:32:00,2026-01-26 04:39:00,2026-01,2026-01,2026-01-26,2026-01-25,-3.75,-187.5,607.4999999999818,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5078.8,5067.077857142857,5244.5,5088.622142857143,5244.5,11.722142857142899,165.69999999999982,14.135640728779412,5078.6,5092.2,2026-01-27 05:51:00,2026-01-27 07:35:00,0.0026779033591932677,135.99999999999454,MGC,tradovate,1m,5,50.0,2026-01-27 00:51:00-05:00,2026-01-27 02:35:00-05:00,2026-01-27 00:51:00,2026-01-27 02:35:00,2026-01,2026-01,2026-01-27,2026-01-26,13.599999999999454,679.9999999999727,8284.99999999999,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5078.8,5067.077857142857,5244.5,5088.622142857143,5244.5,11.722142857142899,165.69999999999982,14.135640728779412,5078.6,5078.6,2026-01-27 05:51:00,2026-01-27 08:06:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-01-27 00:51:00-05:00,2026-01-27 03:06:00-05:00,2026-01-27 00:51:00,2026-01-27 03:06:00,2026-01,2026-01,2026-01-27,2026-01-26,0.0,0.0,8284.99999999999,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,26008.75,25983.5,26228.25,26033.5,26228.25,25.25,219.5,8.693069306930694,26009.0,25983.5,2026-01-27 05:58:00,2026-01-27 08:13:00,-0.0009804298512053888,-76.5,NQ,tradovate,1m,5,10.0,2026-01-27 00:58:00-05:00,2026-01-27 03:13:00-05:00,2026-01-27 00:58:00,2026-01-27 03:13:00,2026-01,2026-01,2026-01-27,2026-01-26,-25.5,-255.0,2195.0,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25984.75,25959.75,26228.25,26009.75,26228.25,25.0,243.5,9.74,25979.25,26003.75,2026-01-27 08:43:00,2026-01-27 10:51:00,0.0009430603269917626,49.0,NQ,tradovate,1m,5,10.0,2026-01-27 03:43:00-05:00,2026-01-27 05:51:00-05:00,2026-01-27 03:43:00,2026-01-27 05:51:00,2026-01,2026-01,2026-01-27,2026-01-26,24.5,245.0,2435.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,49538.0,49460.25,49685.25,49610.25,49685.25,77.75,147.25,1.8938906752411575,49536.0,49460.25,2026-01-27 07:58:00,2026-01-27 11:00:00,-0.0015291908914728536,-151.5,MYM,tradovate,1m,5,2.5,2026-01-27 02:58:00-05:00,2026-01-27 06:00:00-05:00,2026-01-27 02:58:00,2026-01-27 06:00:00,2026-01,2026-01,2026-01-27,2026-01-26,-75.75,-189.375,368.125,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,7003.0,6993.0,7027.75,7013.0,7027.75,10.0,24.75,2.475,7002.75,6993.0,2026-01-27 05:52:00,2026-01-27 14:19:00,-0.0013923101638642077,-136.5,MES,tradovate,1m,5,25.0,2026-01-27 00:52:00-05:00,2026-01-27 09:19:00-05:00,2026-01-27 00:52:00,2026-01-27 09:19:00,2026-01,2026-01,2026-01-27,2026-01-26,-9.75,-243.75,618.75,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,25984.75,25959.75,26228.25,26009.75,26228.25,25.0,243.5,9.74,25979.25,25979.25,2026-01-27 08:43:00,2026-01-27 14:30:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-27 03:43:00-05:00,2026-01-27 09:30:00-05:00,2026-01-27 03:43:00,2026-01-27 09:30:00,2026-01,2026-01,2026-01-27,2026-01-26,0.0,0.0,2435.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5242.6,5236.183928571429,5555.8,5245.916071428572,5555.8,6.41607142857174,313.1999999999998,48.81491789590631,5242.5,5249.9,2026-01-28 05:05:00,2026-01-28 05:11:00,0.001411540295660485,73.99999999999636,MGC,tradovate,1m,5,50.0,2026-01-28 00:05:00-05:00,2026-01-28 00:11:00-05:00,2026-01-28 00:05:00,2026-01-28 00:11:00,2026-01,2026-01,2026-01-28,2026-01-27,7.399999999999636,369.9999999999818,15659.99999999999,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,26231.5,26206.5,26349.0,26256.5,26349.0,25.0,117.5,4.7,26231.0,26297.25,2026-01-28 05:16:00,2026-01-28 06:01:00,0.0025256376043611972,132.5,NQ,tradovate,1m,5,10.0,2026-01-28 00:16:00-05:00,2026-01-28 01:01:00-05:00,2026-01-28 00:16:00,2026-01-28 01:01:00,2026-01,2026-01,2026-01-28,2026-01-27,66.25,662.5,1175.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,7029.25,7019.25,7049.25,7039.25,7049.25,10.0,20.0,2.0,7029.0,7039.75,2026-01-28 05:16:00,2026-01-28 06:31:00,0.0015293782899417074,75.25,MES,tradovate,1m,5,25.0,2026-01-28 00:16:00-05:00,2026-01-28 01:31:00-05:00,2026-01-28 00:16:00,2026-01-28 01:31:00,2026-01,2026-01,2026-01-28,2026-01-27,10.75,268.75,500.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,7029.25,7019.25,7049.25,7039.25,7049.25,10.0,20.0,2.0,7029.0,7029.0,2026-01-28 05:16:00,2026-01-28 08:45:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-01-28 00:16:00-05:00,2026-01-28 03:45:00-05:00,2026-01-28 00:16:00,2026-01-28 03:45:00,2026-01,2026-01,2026-01-28,2026-01-27,0.0,0.0,500.0,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5242.6,5236.183928571429,5555.8,5245.916071428572,5555.8,6.41607142857174,313.1999999999998,48.81491789590631,5242.5,5242.5,2026-01-28 05:05:00,2026-01-28 11:04:00,0.0,0.0,MGC,tradovate,1m,5,50.0,2026-01-28 00:05:00-05:00,2026-01-28 06:04:00-05:00,2026-01-28 00:05:00,2026-01-28 06:04:00,2026-01,2026-01,2026-01-28,2026-01-27,0.0,0.0,15659.99999999999,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,26231.5,26206.5,26349.0,26256.5,26349.0,25.0,117.5,4.7,26231.0,26231.0,2026-01-28 05:16:00,2026-01-28 14:30:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-28 00:16:00-05:00,2026-01-28 09:30:00-05:00,2026-01-28 00:16:00,2026-01-28 09:30:00,2026-01,2026-01,2026-01-28,2026-01-27,0.0,0.0,1175.0,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,49140.0,49298.43571428571,48825.37857142858,48983.06428571429,48825.37857142858,158.43571428571158,314.62142857142317,1.9857986565078218,49139.0,49106.0,2026-01-28 14:51:00,2026-01-28 21:51:00,0.0006715643378986114,66.0,MYM,tradovate,1m,5,2.5,2026-01-28 09:51:00-05:00,2026-01-28 16:51:00-05:00,2026-01-28 09:51:00,2026-01-28 16:51:00,2026-01,2026-01,2026-01-28,2026-01-27,33.0,82.5,786.5535714285579,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,26230.75,26205.75,26349.0,26255.75,26349.0,25.0,118.25,4.73,26230.75,26258.25,2026-01-29 05:29:00,2026-01-29 06:10:00,0.0010483878653870793,55.0,NQ,tradovate,1m,5,10.0,2026-01-29 00:29:00-05:00,2026-01-29 01:10:00-05:00,2026-01-29 00:29:00,2026-01-29 01:10:00,2026-01,2026-01,2026-01-29,2026-01-28,27.5,275.0,1182.5,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,26230.75,26205.75,26349.0,26255.75,26349.0,25.0,118.25,4.73,26230.75,26230.75,2026-01-29 05:29:00,2026-01-29 08:03:00,0.0,0.0,NQ,tradovate,1m,5,10.0,2026-01-29 00:29:00-05:00,2026-01-29 03:03:00-05:00,2026-01-29 00:29:00,2026-01-29 03:03:00,2026-01,2026-01,2026-01-29,2026-01-28,0.0,0.0,1182.5,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,7026.75,7016.75,7046.75,7036.75,7046.75,10.0,20.0,2.0,7026.75,7016.75,2026-01-29 07:37:00,2026-01-29 10:55:00,-0.0014231330273597464,-140.0,MES,tradovate,1m,5,25.0,2026-01-29 02:37:00-05:00,2026-01-29 05:55:00-05:00,2026-01-29 02:37:00,2026-01-29 05:55:00,2026-01,2026-01,2026-01-29,2026-01-28,-10.0,-250.0,500.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,48938.75,49013.75,48697.0,48863.75,48697.0,75.0,241.75,3.223333333333333,48937.0,48850.0,2026-01-30 06:00:00,2026-01-30 06:28:00,0.0017777959417210054,87.0,MYM,tradovate,1m,5,2.5,2026-01-30 01:00:00-05:00,2026-01-30 01:28:00-05:00,2026-01-30 01:00:00,2026-01-30 01:28:00,2026-01,2026-01,2026-01-30,2026-01-29,87.0,217.5,604.375,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,48938.75,49013.75,48697.0,48863.75,48697.0,75.0,241.75,3.223333333333333,48937.0,48937.0,2026-01-30 06:00:00,2026-01-30 11:31:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-01-30 01:00:00-05:00,2026-01-30 06:31:00-05:00,2026-01-30 01:00:00,2026-01-30 06:31:00,2026-01,2026-01,2026-01-30,2026-01-29,0.0,0.0,604.375,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,48621.75,48696.75,48471.75,48546.75,48471.75,75.0,150.0,2.0,48625.0,48550.0,2026-02-02 05:30:00,2026-02-02 06:26:00,0.0015424164524421302,75.0,MYM,tradovate,1m,5,2.5,2026-02-02 00:30:00-05:00,2026-02-02 01:26:00-05:00,2026-02-02 00:30:00,2026-02-02 01:26:00,2026-02,2026-02,2026-02-02,2026-02-01,75.0,187.5,375.0,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,48621.75,48696.75,48471.75,48546.75,48471.75,75.0,150.0,2.0,48625.0,48625.0,2026-02-02 05:30:00,2026-02-02 07:37:00,-0.0,-0.0,MYM,tradovate,1m,5,2.5,2026-02-02 00:30:00-05:00,2026-02-02 02:37:00-05:00,2026-02-02 00:30:00,2026-02-02 02:37:00,2026-02,2026-02,2026-02-02,2026-02-01,0.0,0.0,375.0,True,True,True,True
SHORT,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,6879.75,6894.5,6864.25,6874.5,6864.25,14.75,15.5,1.0508474576271187,6879.5,6894.5,2026-02-02 05:54:00,2026-02-02 07:54:00,-0.0021803910167890184,-210.0,MES,tradovate,1m,5,25.0,2026-02-02 00:54:00-05:00,2026-02-02 02:54:00-05:00,2026-02-02 00:54:00,2026-02-02 02:54:00,2026-02,2026-02,2026-02-02,2026-02-01,-15.0,-375.0,387.5,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,4743.2,4821.8525,4424.0,4667.447499999999,4424.0,78.65250000000015,319.1999999999998,4.058357967006761,4742.5,4661.9,2026-02-02 15:08:00,2026-02-02 15:54:00,0.016995255666842457,806.0000000000036,MGC,tradovate,1m,5,50.0,2026-02-02 10:08:00-05:00,2026-02-02 10:54:00-05:00,2026-02-02 10:08:00,2026-02-02 10:54:00,2026-02,2026-02,2026-02-02,2026-02-01,80.60000000000036,4030.000000000018,15959.99999999999,True,True,True,True
SHORT,NYAM_CONTINUATION,C2C3,PULLBACK_1M,A,4743.2,4821.8525,4424.0,4667.447499999999,4424.0,78.65250000000015,319.1999999999998,4.058357967006761,4742.5,4681.3,2026-02-02 15:08:00,2026-02-02 21:51:00,0.012904586188719036,673.199999999998,MGC,tradovate,1m,5,50.0,2026-02-02 10:08:00-05:00,2026-02-02 16:51:00-05:00,2026-02-02 10:08:00,2026-02-02 16:51:00,2026-02,2026-02,2026-02-02,2026-02-01,61.19999999999982,3059.999999999991,15959.99999999999,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,26001.25,25966.5,26041.5,26016.5,26041.5,34.75,40.25,1.158273381294964,26000.25,25966.5,2026-02-03 07:11:00,2026-02-03 09:24:00,-0.0012980644416880072,-101.25,NQ,tradovate,1m,5,10.0,2026-02-03 02:11:00-05:00,2026-02-03 04:24:00-05:00,2026-02-03 02:11:00,2026-02-03 04:24:00,2026-02,2026-02,2026-02-03,2026-02-02,-33.75,-337.5,402.5,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,49560.0,49482.25,49767.0,49632.25,49767.0,77.75,207.0,2.662379421221865,49561.0,49482.25,2026-02-03 07:09:00,2026-02-03 11:01:00,-0.001588950989689475,-157.5,MYM,tradovate,1m,5,2.5,2026-02-03 02:09:00-05:00,2026-02-03 06:01:00-05:00,2026-02-03 02:09:00,2026-02-03 06:01:00,2026-02,2026-02,2026-02-03,2026-02-02,-78.75,-196.875,517.5,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,49409.0,49331.25,49767.0,49481.25,49767.0,77.75,358.0,4.604501607717042,49409.0,49483.0,2026-02-04 05:07:00,2026-02-04 08:11:00,0.0014977028476592658,74.0,MYM,tradovate,1m,5,2.5,2026-02-04 00:07:00-05:00,2026-02-04 03:11:00-05:00,2026-02-04 00:07:00,2026-02-04 03:11:00,2026-02,2026-02,2026-02-04,2026-02-03,74.0,185.0,895.0,True,True,True,True
LONG,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,49409.0,49331.25,49767.0,49481.25,49767.0,77.75,358.0,4.604501607717042,49409.0,49409.0,2026-02-04 05:07:00,2026-02-04 14:02:00,0.0,0.0,MYM,tradovate,1m,5,2.5,2026-02-04 00:07:00-05:00,2026-02-04 09:02:00-05:00,2026-02-04 00:07:00,2026-02-04 09:02:00,2026-02,2026-02,2026-02-04,2026-02-03,0.0,0.0,895.0,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4943.0,4968.453928571428,4808.5,4926.046071428572,4808.5,25.45392857142815,134.5,5.2840566289234925,4942.9,4915.5,2026-02-04 16:11:00,2026-02-04 16:22:00,0.005543304537821814,273.99999999999636,MGC,tradovate,1m,5,50.0,2026-02-04 11:11:00-05:00,2026-02-04 11:22:00-05:00,2026-02-04 11:11:00,2026-02-04 11:22:00,2026-02,2026-02,2026-02-04,2026-02-03,27.399999999999636,1369.9999999999818,6725.0,True,True,True,True
SHORT,NYAM_CONTINUATION,MSS,PULLBACK_1M,A,25193.75,25399.776785714286,24782.446428571428,24988.223214285714,24782.446428571428,206.02678571428623,411.30357142857247,1.9963596966413868,25193.5,24986.5,2026-02-04 14:59:00,2026-02-04 16:44:00,0.008216405025105677,414.0,NQ,tradovate,1m,5,10.0,2026-02-04 09:59:00-05:00,2026-02-04 11:44:00-05:00,2026-02-04 09:59:00,2026-02-04 11:44:00,2026-02,2026-02,2026-02-04,2026-02-03,207.0,2070.0,4113.035714285725,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,4943.0,4968.453928571428,4808.5,4926.046071428572,4808.5,25.45392857142815,134.5,5.2840566289234925,4942.9,4942.9,2026-02-04 16:11:00,2026-02-04 17:12:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-02-04 11:11:00-05:00,2026-02-04 12:12:00-05:00,2026-02-04 11:11:00,2026-02-04 12:12:00,2026-02,2026-02,2026-02-04,2026-02-03,0.0,0.0,6725.0,True,True,True,True
SHORT,NYAM_CONTINUATION,MSS,PULLBACK_1M,A,25193.75,25399.776785714286,24782.446428571428,24988.223214285714,24782.446428571428,206.02678571428623,411.30357142857247,1.9963596966413868,25193.5,25120.0,2026-02-04 14:59:00,2026-02-04 21:51:00,0.002917419175580971,73.5,NQ,tradovate,1m,5,10.0,2026-02-04 09:59:00-05:00,2026-02-04 16:51:00-05:00,2026-02-04 09:59:00,2026-02-04 16:51:00,2026-02,2026-02,2026-02-04,2026-02-03,73.5,735.0,4113.035714285725,True,True,True,True
LONG,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,49562.0,49476.25,49760.0,49626.25,49760.0,85.75,198.0,2.309037900874636,49565.0,49476.25,2026-02-05 08:26:00,2026-02-05 08:50:00,-0.0017905780288509643,-177.5,MYM,tradovate,1m,5,2.5,2026-02-05 03:26:00-05:00,2026-02-05 03:50:00-05:00,2026-02-05 03:26:00,2026-02-05 03:50:00,2026-02,2026-02,2026-02-05,2026-02-04,-88.75,-221.875,495.0,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,24998.0,25071.554464285713,24340.75,24924.445535714287,24340.75,73.55446428571304,657.25,8.935555528580771,25000.0,25071.554464285713,2026-02-05 09:00:00,2026-02-05 09:29:00,-0.002862178571428453,-286.21785714285215,NQ,tradovate,1m,5,10.0,2026-02-05 04:00:00-05:00,2026-02-05 04:29:00-05:00,2026-02-05 04:00:00,2026-02-05 04:29:00,2026-02,2026-02,2026-02-05,2026-02-04,-71.55446428571304,-715.5446428571304,6572.5,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4896.75,4933.7646428571425,4710.0,4859.7353571428575,4710.0,37.01464285714246,186.75,5.045300604972989,4896.8,4859.3,2026-02-05 09:30:00,2026-02-05 12:12:00,0.007658062408103294,375.0,MGC,tradovate,1m,5,50.0,2026-02-05 04:30:00-05:00,2026-02-05 07:12:00-05:00,2026-02-05 04:30:00,2026-02-05 07:12:00,2026-02,2026-02,2026-02-05,2026-02-04,37.5,1875.0,9337.5,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25030.5,25101.651785714286,24340.75,24959.348214285714,24340.75,71.15178571428623,689.75,9.694064499937186,25033.75,24955.25,2026-02-05 09:45:00,2026-02-05 12:22:00,0.0031357667149348734,157.0,NQ,tradovate,1m,5,10.0,2026-02-05 04:45:00-05:00,2026-02-05 07:22:00-05:00,2026-02-05 04:45:00,2026-02-05 07:22:00,2026-02,2026-02,2026-02-05,2026-02-04,78.5,785.0,6897.5,True,True,True,True
SHORT,NYAM_CONTINUATION,iFVG,PULLBACK_1M,B,6809.75,6830.721428571429,6768.5,6802.778571428571,6768.5,20.971428571428987,41.25,1.9669618528609965,6809.75,6830.721428571429,2026-02-05 15:47:00,2026-02-05 16:20:00,-0.003079617984717453,-293.6000000000058,MES,tradovate,1m,5,25.0,2026-02-05 10:47:00-05:00,2026-02-05 11:20:00-05:00,2026-02-05 10:47:00,2026-02-05 11:20:00,2026-02,2026-02,2026-02-05,2026-02-04,-20.971428571428987,-524.2857142857247,1031.25,True,True,True,True
SHORT,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,4896.75,4933.7646428571425,4710.0,4859.7353571428575,4710.0,37.01464285714246,186.75,5.045300604972989,4896.8,4896.8,2026-02-05 09:30:00,2026-02-05 16:43:00,-0.0,-0.0,MGC,tradovate,1m,5,50.0,2026-02-05 04:30:00-05:00,2026-02-05 11:43:00-05:00,2026-02-05 04:30:00,2026-02-05 11:43:00,2026-02,2026-02,2026-02-05,2026-02-04,0.0,0.0,9337.5,True,True,True,True
SHORT,LONDON_CONTINUATION,C2C3,PULLBACK_1M,A,25030.5,25101.651785714286,24340.75,24959.348214285714,24340.75,71.15178571428623,689.75,9.694064499937186,25033.75,24448.5,2026-02-05 09:45:00,2026-02-05 21:51:00,0.023378439107205273,1170.5,NQ,tradovate,1m,5,10.0,2026-02-05 04:45:00-05:00,2026-02-05 16:51:00-05:00,2026-02-05 04:45:00,2026-02-05 16:51:00,2026-02,2026-02,2026-02-05,2026-02-04,585.25,5852.5,6897.5,True,True,True,True
LONG,ASIA_CONTINUATION,iFVG,PULLBACK_1M,B,5061.65,5054.308928571429,5111.8,5068.991071428571,5111.8,7.341071428571013,50.150000000000546,6.8314278764295535,5059.9,5054.308928571429,2026-02-10 05:54:00,2026-02-10 06:20:00,-0.0011049766652643234,-106.23035714284924,MGC,tradovate,1m,5,50.0,2026-02-10 00:54:00-05:00,2026-02-10 01:20:00-05:00,2026-02-10 00:54:00,2026-02-10 01:20:00,2026-02,2026-02,2026-02-10,2026-02-09,-5.591071428571013,-279.55357142855064,2507.5000000000273,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6983.0,6972.25,7006.25,6992.25,7006.25,10.75,23.25,2.1627906976744184,6982.75,6994.5,2026-02-10 07:53:00,2026-02-10 09:16:00,0.0016827181268124214,82.25,MES,tradovate,1m,5,25.0,2026-02-10 02:53:00-05:00,2026-02-10 04:16:00-05:00,2026-02-10 02:53:00,2026-02-10 04:16:00,2026-02,2026-02,2026-02-10,2026-02-09,11.75,293.75,581.25,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6983.0,6972.25,7006.25,6992.25,7006.25,10.75,23.25,2.1627906976744184,6982.75,6982.75,2026-02-10 07:53:00,2026-02-10 12:45:00,0.0,0.0,MES,tradovate,1m,5,25.0,2026-02-10 02:53:00-05:00,2026-02-10 07:45:00-05:00,2026-02-10 02:53:00,2026-02-10 07:45:00,2026-02,2026-02,2026-02-10,2026-02-09,0.0,0.0,581.25,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,50232.0,50155.25,50609.0,50305.25,50609.0,76.75,377.0,4.912052117263844,50232.0,50155.25,2026-02-10 07:20:00,2026-02-10 12:45:00,-0.0015279104953017653,-76.75,MYM,tradovate,1m,5,2.5,2026-02-10 02:20:00-05:00,2026-02-10 07:45:00-05:00,2026-02-10 02:20:00,2026-02-10 07:45:00,2026-02,2026-02,2026-02-10,2026-02-09,-76.75,-191.875,942.5,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25304.5,25329.5,25058.25,25279.5,25058.25,25.0,246.25,9.85,25304.5,25279.0,2026-02-11 05:30:00,2026-02-11 06:17:00,0.0010077258985555781,51.0,NQ,tradovate,1m,5,10.0,2026-02-11 00:30:00-05:00,2026-02-11 01:17:00-05:00,2026-02-11 00:30:00,2026-02-11 01:17:00,2026-02,2026-02,2026-02-11,2026-02-10,25.5,255.0,2462.5,True,True,True,True
SHORT,ASIA_CONTINUATION,C2C3,PULLBACK_1M,B,25304.5,25329.5,25058.25,25279.5,25058.25,25.0,246.25,9.85,25304.5,25304.5,2026-02-11 05:30:00,2026-02-11 13:30:00,-0.0,-0.0,NQ,tradovate,1m,5,10.0,2026-02-11 00:30:00-05:00,2026-02-11 08:30:00-05:00,2026-02-11 00:30:00,2026-02-11 08:30:00,2026-02,2026-02,2026-02-11,2026-02-10,0.0,0.0,2462.5,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,50354.25,50279.25,50587.0,50429.25,50587.0,75.0,232.75,3.1033333333333335,50350.0,50279.25,2026-02-12 08:01:00,2026-02-12 13:04:00,-0.0014051638530288013,-70.75,MYM,tradovate,1m,5,2.5,2026-02-12 03:01:00-05:00,2026-02-12 08:04:00-05:00,2026-02-12 03:01:00,2026-02-12 08:04:00,2026-02,2026-02,2026-02-12,2026-02-11,-70.75,-176.875,581.875,True,True,True,True
LONG,LONDON_CONTINUATION,iFVG,PULLBACK_1M,A,6982.0,6972.0,7011.5,6992.0,7011.5,10.0,29.5,2.95,6982.0,6972.0,2026-02-12 07:57:00,2026-02-12 14:49:00,-0.001432254368375796,-140.0,MES,tradovate,1m,5,25.0,2026-02-12 02:57:00-05:00,2026-02-12 09:49:00-05:00,2026-02-12 02:57:00,2026-02-12 09:49:00,2026-02,2026-02,2026-02-12,2026-02-11,-10.0,-250.0,737.5,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24870.5,24948.175,24715.15,24792.825,24715.15,77.67499999999927,155.34999999999854,2.0,24871.25,24793.0,2026-02-12 20:09:00,2026-02-12 20:46:00,0.003146202945167653,156.5,NQ,tradovate,1m,5,10.0,2026-02-12 15:09:00-05:00,2026-02-12 15:46:00-05:00,2026-02-12 15:09:00,2026-02-12 15:46:00,2026-02,2026-02,2026-02-12,2026-02-11,78.25,782.5,1553.4999999999854,True,True,True,True
SHORT,NYPM_CONTINUATION,iFVG,PULLBACK_1M,B,24870.5,24948.175,24715.15,24792.825,24715.15,77.67499999999927,155.34999999999854,2.0,24871.25,24837.0,2026-02-12 20:09:00,2026-02-12 21:51:00,0.001377092023923221,68.5,NQ,tradovate,1m,5,10.0,2026-02-12 15:09:00-05:00,2026-02-12 16:51:00-05:00,2026-02-12 15:09:00,2026-02-12 16:51:00,2026-02,2026-02,2026-02-12,2026-02-11,34.25,342.5,1553.4999999999854,True,True,True,True
