side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts,entry_time_et_naive,exit_time_et_naive
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25866.5,25837.0,25937.0,25880.75,25937.0,29.5,70.5,2.389830508474576,25867.0,25867.0,0.0,0.0,0.0,0.0,2958.756250000002,1186.25,0.4009285996438534,,-1000.0,-2000.0,,2025-12-25 23:32:30-05:00,2025-12-26 04:30:00-05:00,2025-12-25,2025-12-25,2025-12-26,2025-12,2025-12,0.0,5,0.0,2025-12-25 23:32:30,2025-12-26 04:30:00
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25731.0,25706.0,25806.0,25749.75,25806.0,25.0,75.0,3.0,25730.0,25706.0,-24.0,-240.0,-0.0009327633113097589,-48.0,2910.756250000002,1186.25,0.40754013669128053,,-1000.0,-2000.0,,2026-01-02 00:47:30-05:00,2026-01-02 02:02:00-05:00,2026-01-01,2026-01-01,2026-01-02,2026-01,2026-01,-480.0,5,-240.0,2026-01-02 00:47:30,2026-01-02 02:02:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25568.25,25596.75,25406.5,25553.0,25406.5,28.5,161.75,5.675438596491228,25567.75,25596.75,-29.0,-290.0,-0.0011342413782988725,-58.0,2852.756250000002,1186.25,0.41582592273700186,,-1000.0,-2000.0,,2026-01-05 23:08:00-05:00,2026-01-05 23:54:00-05:00,2026-01-05,2026-01-05,2026-01-05,2026-01,2026-01,-580.0,5,-290.0,2026-01-05 23:08:00,2026-01-05 23:54:00
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25739.75,25714.75,25996.25,25758.5,25996.25,25.0,256.5,10.26,25740.25,25758.75,18.5,185.0,0.0007187187381629823,18.5,2871.256250000002,1186.25,0.41314668448697295,,-1000.0,-2000.0,,2026-01-07 01:00:00-05:00,2026-01-07 01:40:30-05:00,2026-01-06,2026-01-06,2026-01-07,2026-01,2026-01,370.0,5,185.0,2026-01-07 01:00:00,2026-01-07 01:40:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25739.75,25714.75,25996.25,25758.5,25996.25,25.0,256.5,10.26,25740.25,25788.0,47.75,477.5,0.0018550713376910277,47.75,2919.006250000002,1186.25,0.40638830423881384,,-1000.0,-2000.0,,2026-01-07 01:00:00-05:00,2026-01-07 16:55:30-05:00,2026-01-06,2026-01-06,2026-01-07,2026-01,2026-01,955.0,5,477.5,2026-01-07 01:00:00,2026-01-07 16:55:30
LONG,LONDON_CONTINUATION,CISD,A,PULLBACK_1M,25912.0,25887.0,26045.5,25930.75,26045.5,25.0,133.5,5.34,25912.0,25978.25,66.25,662.5,0.0025567304723679296,66.25,2985.256250000002,1186.25,0.39736957254507016,,-1000.0,-2000.0,,2026-01-13 03:30:00-05:00,2026-01-13 03:30:30-05:00,2026-01-12,2026-01-12,2026-01-13,2026-01,2026-01,1325.0,10,1325.0,2026-01-13 03:30:00,2026-01-13 03:30:30
LONG,LONDON_CONTINUATION,CISD,A,PULLBACK_1M,25912.0,25887.0,26045.5,25930.75,26045.5,25.0,133.5,5.34,25912.0,25912.0,0.0,0.0,0.0,0.0,2985.256250000002,1186.25,0.39736957254507016,,-1000.0,-2000.0,,2026-01-13 03:30:00-05:00,2026-01-13 05:02:30-05:00,2026-01-12,2026-01-12,2026-01-13,2026-01,2026-01,0.0,10,0.0,2026-01-13 03:30:00,2026-01-13 05:02:30
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25869.0,25844.0,25952.75,25887.75,25952.75,25.0,83.75,3.35,25866.5,25888.75,22.25,222.5,0.0008601859548063029,22.25,3007.506250000002,1186.25,0.3944297705116986,,-1000.0,-2000.0,,2026-01-15 03:11:00-05:00,2026-01-15 03:39:00-05:00,2026-01-14,2026-01-14,2026-01-15,2026-01,2026-01,445.0,10,445.0,2026-01-15 03:11:00,2026-01-15 03:39:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25869.0,25844.0,25952.75,25887.75,25952.75,25.0,83.75,3.35,25866.5,25866.5,0.0,0.0,0.0,0.0,3007.506250000002,1186.25,0.3944297705116986,,-1000.0,-2000.0,,2026-01-15 03:11:00-05:00,2026-01-15 04:35:30-05:00,2026-01-14,2026-01-14,2026-01-15,2026-01,2026-01,0.0,10,0.0,2026-01-15 03:11:00,2026-01-15 04:35:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25823.25,25798.25,25952.75,25842.0,25952.75,25.0,129.5,5.18,25823.5,25843.5,20.0,200.0,0.000774488353631364,20.0,3027.506250000002,1186.25,0.39182412918222687,,-1000.0,-2000.0,,2026-01-15 20:48:00-05:00,2026-01-15 22:02:00-05:00,2026-01-15,2026-01-15,2026-01-15,2026-01,2026-01,400.0,5,200.0,2026-01-15 20:48:00,2026-01-15 22:02:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25823.25,25798.25,25952.75,25842.0,25952.75,25.0,129.5,5.18,25823.5,25798.25,-25.25,-252.5,-0.0009777915464596054,-25.25,3002.256250000002,1186.25,0.39511950387312844,,-1000.0,-2000.0,,2026-01-15 20:48:00-05:00,2026-01-15 22:40:00-05:00,2026-01-15,2026-01-15,2026-01-15,2026-01,2026-01,-505.0,5,-252.5,2026-01-15 20:48:00,2026-01-15 22:40:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25233.25,25262.0,25095.25,25218.25,25095.25,28.75,138.0,4.8,25233.0,25208.75,24.25,242.5,0.0009610430785083057,24.25,3026.506250000002,1186.25,0.39195359335537444,,-1000.0,-2000.0,,2026-01-19 22:20:00-05:00,2026-01-19 22:34:00-05:00,2026-01-19,2026-01-19,2026-01-19,2026-01,2026-01,485.0,5,242.5,2026-01-19 22:20:00,2026-01-19 22:34:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25233.25,25262.0,25095.25,25218.25,25095.25,28.75,138.0,4.8,25233.0,25233.0,0.0,0.0,-0.0,-0.0,3026.506250000002,1186.25,0.39195359335537444,,-1000.0,-2000.0,,2026-01-19 22:20:00-05:00,2026-01-20 02:10:00-05:00,2026-01-19,2026-01-19,2026-01-20,2026-01,2026-01,0.0,5,0.0,2026-01-19 22:20:00,2026-01-20 02:10:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25709.5,25676.0,25845.75,25719.75,25845.75,33.5,136.25,4.067164179104478,25710.0,25737.5,27.5,275.0,0.0010696227148969673,27.5,3054.006250000002,1186.25,0.3884242214632007,,-1000.0,-2000.0,,2026-01-25 22:05:00-05:00,2026-01-25 22:25:00-05:00,2026-01-25,2026-01-25,2026-01-25,2026-01,2026-01,550.0,5,275.0,2026-01-25 22:05:00,2026-01-25 22:25:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25709.5,25676.0,25845.75,25719.75,25845.75,33.5,136.25,4.067164179104478,25710.0,25676.0,-34.0,-340.0,-0.0013224426293271252,-34.0,3020.006250000002,1186.25,0.39279720033691956,,-1000.0,-2000.0,,2026-01-25 22:05:00-05:00,2026-01-25 23:30:30-05:00,2026-01-25,2026-01-25,2026-01-25,2026-01,2026-01,-680.0,5,-340.0,2026-01-25 22:05:00,2026-01-25 23:30:30
LONG,LONDON_CONTINUATION,MSS,A,PULLBACK_1M,25725.0,25691.5,26028.25,25735.25,26028.25,33.5,303.25,9.052238805970148,25723.75,25756.5,32.75,327.5,0.0012731425239320693,32.75,3052.756250000002,1186.25,0.3885832679893782,,-1000.0,-2000.0,,2026-01-26 04:25:00-05:00,2026-01-26 04:32:00-05:00,2026-01-25,2026-01-25,2026-01-26,2026-01,2026-01,655.0,10,655.0,2026-01-26 04:25:00,2026-01-26 04:32:00
LONG,LONDON_CONTINUATION,MSS,A,PULLBACK_1M,25725.0,25691.5,26028.25,25735.25,26028.25,33.5,303.25,9.052238805970148,25723.75,25960.25,236.5,2365.0,0.009193838378930064,236.5,3289.256250000002,1186.25,0.3606438385577284,,-1000.0,-2000.0,,2026-01-26 04:25:00-05:00,2026-01-26 16:55:30-05:00,2026-01-25,2026-01-25,2026-01-26,2026-01,2026-01,4730.0,10,4730.0,2026-01-26 04:25:00,2026-01-26 16:55:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25984.75,25959.75,26059.75,26003.5,26059.75,25.0,75.0,3.0,25982.0,26001.75,19.75,197.5,0.0007601416365174973,19.75,3309.006250000002,1186.25,0.358491314424081,,-1000.0,-2000.0,,2026-01-26 22:42:30-05:00,2026-01-27 00:47:30-05:00,2026-01-26,2026-01-26,2026-01-27,2026-01,2026-01,395.0,5,197.5,2026-01-26 22:42:30,2026-01-27 00:47:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25984.75,25959.75,26059.75,26003.5,26059.75,25.0,75.0,3.0,25982.0,25982.0,0.0,0.0,0.0,0.0,3309.006250000002,1186.25,0.358491314424081,,-1000.0,-2000.0,,2026-01-26 22:42:30-05:00,2026-01-27 04:26:30-05:00,2026-01-26,2026-01-26,2026-01-27,2026-01,2026-01,0.0,5,0.0,2026-01-26 22:42:30,2026-01-27 04:26:30
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26319.0,26287.38482142857,26402.845535714285,26337.89888392857,26402.845535714285,31.61517857142826,83.84553571428478,2.6520658589624073,26319.25,26287.38482142857,-31.86517857142826,-318.6517857142826,-0.0012107175763529376,-63.73035714285652,3245.2758928571457,1186.25,0.3655313258915635,,-1000.0,-2000.0,,2026-01-27 21:45:00-05:00,2026-01-27 22:18:00-05:00,2026-01-27,2026-01-27,2026-01-27,2026-01,2026-01,-637.3035714285652,5,-318.6517857142826,2026-01-27 21:45:00,2026-01-27 22:18:00
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25397.25,25431.0,24783.5,25387.25,24783.5,33.75,613.75,18.185185185185187,25397.75,25368.25,29.5,295.0,0.0011615202134047653,29.5,3274.7758928571457,1186.25,0.3622385283180498,,-1000.0,-2000.0,,2026-02-04 03:04:30-05:00,2026-02-04 03:47:30-05:00,2026-02-03,2026-02-03,2026-02-04,2026-02,2026-02,590.0,10,590.0,2026-02-04 03:04:30,2026-02-04 03:47:30
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25397.25,25431.0,24783.5,25387.25,24783.5,33.75,613.75,18.185185185185187,25397.75,25013.0,384.75,3847.5,0.015148979732456658,384.75,3659.5258928571457,1186.25,0.32415401194875676,,-1000.0,-2000.0,,2026-02-04 03:04:30-05:00,2026-02-04 16:55:30-05:00,2026-02-03,2026-02-03,2026-02-04,2026-02,2026-02,7695.0,10,7695.0,2026-02-04 03:04:30,2026-02-04 16:55:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25270.5,25295.5,24955.5,25251.75,24955.5,25.0,315.0,12.6,25272.5,25251.0,21.5,215.0,0.0008507270748837614,21.5,3681.0258928571457,1186.25,0.3222607051751147,,-1000.0,-2000.0,,2026-02-10 20:46:00-05:00,2026-02-10 22:07:30-05:00,2026-02-10,2026-02-10,2026-02-10,2026-02,2026-02,430.0,5,215.0,2026-02-10 20:46:00,2026-02-10 22:07:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25270.5,25295.5,24955.5,25251.75,24955.5,25.0,315.0,12.6,25272.5,25272.5,0.0,0.0,-0.0,-0.0,3681.0258928571457,1186.25,0.3222607051751147,,-1000.0,-2000.0,,2026-02-10 20:46:00-05:00,2026-02-10 23:05:30-05:00,2026-02-10,2026-02-10,2026-02-10,2026-02,2026-02,0.0,5,0.0,2026-02-10 20:46:00,2026-02-10 23:05:30
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,24579.25,24609.25,24449.25,24565.5,24449.25,30.0,130.0,4.333333333333333,24579.5,24553.0,26.5,265.0,0.0010781342175389952,26.5,3707.5258928571457,1186.25,0.3199573069160241,,-1000.0,-2000.0,,2026-02-17 02:49:00-05:00,2026-02-17 03:06:30-05:00,2026-02-16,2026-02-16,2026-02-17,2026-02,2026-02,530.0,10,530.0,2026-02-17 02:49:00,2026-02-17 03:06:30
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,24579.25,24609.25,24449.25,24565.5,24449.25,30.0,130.0,4.333333333333333,24579.5,24579.5,0.0,0.0,-0.0,-0.0,3707.5258928571457,1186.25,0.3199573069160241,,-1000.0,-2000.0,,2026-02-17 02:49:00-05:00,2026-02-17 03:21:00-05:00,2026-02-16,2026-02-16,2026-02-17,2026-02,2026-02,0.0,10,0.0,2026-02-17 02:49:00,2026-02-17 03:21:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24884.25,24917.25,24749.0,24873.5,24749.0,33.0,135.25,4.098484848484849,24883.0,24852.5,30.5,305.0,0.0012257364465699805,30.5,3738.0258928571457,1186.25,0.3173466514147911,,-1000.0,-2000.0,,2026-02-19 00:04:00-05:00,2026-02-19 00:12:00-05:00,2026-02-18,2026-02-18,2026-02-19,2026-02,2026-02,610.0,5,305.0,2026-02-19 00:04:00,2026-02-19 00:12:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24884.25,24917.25,24749.0,24873.5,24749.0,33.0,135.25,4.098484848484849,24883.0,24883.0,0.0,0.0,-0.0,-0.0,3738.0258928571457,1186.25,0.3173466514147911,,-1000.0,-2000.0,,2026-02-19 00:04:00-05:00,2026-02-19 02:25:30-05:00,2026-02-18,2026-02-18,2026-02-19,2026-02,2026-02,0.0,5,0.0,2026-02-19 00:04:00,2026-02-19 02:25:30
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24807.5,24832.5,24678.5,24788.75,24678.5,25.0,129.0,5.16,24808.0,24832.5,-24.5,-245.0,-0.0009875846501128382,-73.5,3664.5258928571457,1186.25,0.32371172552286387,,-1000.0,-2000.0,,2026-02-20 02:22:00-05:00,2026-02-20 03:03:30-05:00,2026-02-19,2026-02-19,2026-02-20,2026-02,2026-02,-490.0,10,-490.0,2026-02-20 02:22:00,2026-02-20 03:03:30
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25373.25,25347.25,25447.25,25391.0,25447.25,26.0,74.0,2.8461538461538463,25373.0,25347.25,-25.75,-257.5,-0.0010148583139557577,-51.5,3613.0258928571457,1186.25,0.3283259060902896,,-1000.0,-2000.0,,2026-02-25 22:16:00-05:00,2026-02-25 22:47:00-05:00,2026-02-25,2026-02-25,2026-02-25,2026-02,2026-02,-515.0,5,-257.5,2026-02-25 22:16:00,2026-02-25 22:47:00
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25392.5,25367.5,25467.5,25411.25,25467.5,25.0,75.0,3.0,25390.5,25367.5,-23.0,-230.0,-0.000905850613418413,-46.0,3567.0258928571457,1186.25,0.33255996329475135,,-1000.0,-2000.0,,2026-02-25 23:39:00-05:00,2026-02-26 00:23:00-05:00,2026-02-25,2026-02-25,2026-02-26,2026-02,2026-02,-460.0,5,-230.0,2026-02-25 23:39:00,2026-02-26 00:23:00
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25387.0,25362.0,25494.75,25405.75,25494.75,25.0,107.75,4.31,25386.75,25362.0,-24.75,-247.5,-0.0009749180182575534,-49.5,3517.5258928571457,1186.25,0.3372398771559451,,-1000.0,-2000.0,,2026-02-26 02:30:00-05:00,2026-02-26 03:04:00-05:00,2026-02-25,2026-02-25,2026-02-26,2026-02,2026-02,-495.0,10,-495.0,2026-02-26 02:30:00,2026-02-26 03:04:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24695.5,24728.5,24444.0,24684.75,24444.0,33.0,251.5,7.621212121212121,24694.25,24657.5,36.75,367.5,0.0014882006944936244,36.75,3554.2758928571457,1186.25,0.33375293189365196,,-1000.0,-2000.0,,2026-03-02 21:49:00-05:00,2026-03-02 22:00:30-05:00,2026-03-02,2026-03-02,2026-03-02,2026-03,2026-03,735.0,5,367.5,2026-03-02 21:49:00,2026-03-02 22:00:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24695.5,24728.5,24444.0,24684.75,24444.0,33.0,251.5,7.621212121212121,24694.25,24444.0,250.25,2502.5,0.0101339380625044,500.5,4054.7758928571457,1186.25,0.29255624264948565,,-1000.0,-2000.0,,2026-03-02 21:49:00-05:00,2026-03-03 00:01:30-05:00,2026-03-02,2026-03-02,2026-03-03,2026-03,2026-03,5005.0,5,2502.5,2026-03-02 21:49:00,2026-03-03 00:01:30
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25065.5,25024.25,25250.0,25068.0,25250.0,41.25,184.5,4.472727272727273,25065.25,25095.25,30.0,300.0,0.0011968761532399341,30.0,4084.7758928571457,1186.25,0.2904076089154216,,-1000.0,-2000.0,,2026-03-05 13:52:00-05:00,2026-03-05 14:14:30-05:00,2026-03-04,2026-03-04,2026-03-05,2026-03,2026-03,600.0,5,300.0,2026-03-05 13:52:00,2026-03-05 14:14:30
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25065.5,25024.25,25250.0,25068.0,25250.0,41.25,184.5,4.472727272727273,25065.25,25074.5,9.25,92.5,0.0003690368139157574,18.5,4103.275892857146,1186.25,0.2890982792712006,,-1000.0,-2000.0,,2026-03-05 13:52:00-05:00,2026-03-05 16:55:30-05:00,2026-03-04,2026-03-04,2026-03-05,2026-03,2026-03,185.0,5,92.5,2026-03-05 13:52:00,2026-03-05 16:55:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24576.0,24601.25,24410.5,24557.5,24410.5,25.25,165.5,6.554455445544554,24577.5,24558.75,18.75,187.5,0.0007628928898382181,18.75,4122.025892857146,1186.25,0.2877832480517878,,-1000.0,-2000.0,,2026-03-12 20:50:00-04:00,2026-03-12 21:12:00-04:00,2026-03-12,2026-03-12,2026-03-12,2026-03,2026-03,375.0,5,187.5,2026-03-12 20:50:00,2026-03-12 21:12:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24576.0,24601.25,24410.5,24557.5,24410.5,25.25,165.5,6.554455445544554,24577.5,24410.5,167.0,1670.0,0.006794832672159523,334.0,4456.025892857146,1186.25,0.266212546453448,,-1000.0,-2000.0,,2026-03-12 20:50:00-04:00,2026-03-13 00:05:30-04:00,2026-03-12,2026-03-12,2026-03-13,2026-03,2026-03,3340.0,5,1670.0,2026-03-12 20:50:00,2026-03-13 00:05:30
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24368.0,24400.35625,24294.931249999998,24354.2328125,24294.931249999998,32.35625000000073,73.06875000000218,2.25825767819202,24367.75,24400.35625,-32.60625000000073,-326.0625000000073,-0.0013380903037827352,-97.81875000000218,4358.2071428571435,1186.25,0.27218761318956514,,-1000.0,-2000.0,,2026-03-13 09:50:00-04:00,2026-03-13 10:06:00-04:00,2026-03-12,2026-03-12,2026-03-13,2026-03,2026-03,-652.1250000000146,10,-652.1250000000146,2026-03-13 09:50:00,2026-03-13 10:06:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24557.0,24582.0,24482.0,24538.25,24482.0,25.0,75.0,3.0,24558.25,24582.0,-23.75,-237.5,-0.0009670884529637824,-71.25,4286.9571428571435,1186.25,0.27671142035476376,,-1000.0,-2000.0,,2026-03-18 23:36:30-04:00,2026-03-18 23:41:00-04:00,2026-03-18,2026-03-18,2026-03-18,2026-03,2026-03,-475.0,5,-237.5,2026-03-18 23:36:30,2026-03-18 23:41:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24555.25,24582.0,24482.0,24538.25,24482.0,26.75,73.25,2.7383177570093458,24555.5,24582.0,-26.5,-265.0,-0.0010791879619638234,-79.5,4207.4571428571435,1186.25,0.281939889040547,,-1000.0,-2000.0,,2026-03-18 23:56:00-04:00,2026-03-19 00:00:00-04:00,2026-03-18,2026-03-18,2026-03-19,2026-03,2026-03,-530.0,5,-265.0,2026-03-18 23:56:00,2026-03-19 00:00:00
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24202.75,24236.5,24070.5,24192.75,24070.5,33.75,132.25,3.9185185185185185,24203.5,24179.25,24.25,242.5,0.0010019212097424068,24.25,4231.7071428571435,1186.25,0.2803242190335207,,-1000.0,-2000.0,,2026-03-20 10:08:30-04:00,2026-03-20 10:16:30-04:00,2026-03-19,2026-03-19,2026-03-20,2026-03,2026-03,485.0,10,485.0,2026-03-20 10:08:30,2026-03-20 10:16:30
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24202.75,24236.5,24070.5,24192.75,24070.5,33.75,132.25,3.9185185185185185,24203.5,24070.5,133.0,1330.0,0.005495073026628328,266.0,4497.7071428571435,1186.25,0.2637454957208355,,-1000.0,-2000.0,,2026-03-20 10:08:30-04:00,2026-03-20 11:11:30-04:00,2026-03-19,2026-03-19,2026-03-20,2026-03,2026-03,2660.0,10,2660.0,2026-03-20 10:08:30,2026-03-20 11:11:30
SHORT,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23974.25,23999.25,23772.5,23955.5,23772.5,25.0,201.75,8.07,23972.25,23952.25,20.0,200.0,0.0008342979903847025,20.0,4517.7071428571435,1186.25,0.2625778879614975,,-1000.0,-2000.0,,2026-03-22 21:43:00-04:00,2026-03-22 21:47:30-04:00,2026-03-22,2026-03-22,2026-03-22,2026-03,2026-03,400.0,5,200.0,2026-03-22 21:43:00,2026-03-22 21:47:30
SHORT,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23974.25,23999.25,23772.5,23955.5,23772.5,25.0,201.75,8.07,23972.25,23972.25,0.0,0.0,-0.0,-0.0,4517.7071428571435,1186.25,0.2625778879614975,,-1000.0,-2000.0,,2026-03-22 21:43:00-04:00,2026-03-23 03:05:00-04:00,2026-03-22,2026-03-22,2026-03-23,2026-03,2026-03,0.0,5,0.0,2026-03-22 21:43:00,2026-03-23 03:05:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24277.75,24302.75,24134.0,24259.0,24134.0,25.0,143.75,5.75,24279.5,24260.25,19.25,192.5,0.0007928499351305129,19.25,4536.9571428571435,1186.25,0.2614637878754483,,-1000.0,-2000.0,,2026-03-25 21:38:00-04:00,2026-03-25 21:53:00-04:00,2026-03-25,2026-03-25,2026-03-25,2026-03,2026-03,385.0,5,192.5,2026-03-25 21:38:00,2026-03-25 21:53:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24277.75,24302.75,24134.0,24259.0,24134.0,25.0,143.75,5.75,24279.5,24279.5,0.0,0.0,-0.0,-0.0,4536.9571428571435,1186.25,0.2614637878754483,,-1000.0,-2000.0,,2026-03-25 21:38:00-04:00,2026-03-25 22:29:00-04:00,2026-03-25,2026-03-25,2026-03-25,2026-03,2026-03,0.0,5,0.0,2026-03-25 21:38:00,2026-03-25 22:29:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23904.75,23930.0,23830.0,23886.25,23830.0,25.25,74.75,2.9603960396039604,23905.75,23884.25,21.5,215.0,0.0008993652154816179,21.5,4558.4571428571435,1186.25,0.2602305918042445,,-1000.0,-2000.0,,2026-03-26 22:48:30-04:00,2026-03-26 23:06:30-04:00,2026-03-26,2026-03-26,2026-03-26,2026-03,2026-03,430.0,5,215.0,2026-03-26 22:48:30,2026-03-26 23:06:30
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23904.75,23930.0,23830.0,23886.25,23830.0,25.25,74.75,2.9603960396039604,23905.75,23830.0,75.75,757.5,0.003168693724313165,151.5,4709.9571428571435,1186.25,0.2518600411893344,,-1000.0,-2000.0,,2026-03-26 22:48:30-04:00,2026-03-27 00:08:00-04:00,2026-03-26,2026-03-26,2026-03-27,2026-03,2026-03,1515.0,5,757.5,2026-03-26 22:48:30,2026-03-27 00:08:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23787.75,23826.80625,23325.25,23775.082812499997,23325.25,39.056250000001455,462.5,11.841894703152063,23788.75,23754.75,34.0,340.0,0.001429247018023272,34.0,4743.9571428571435,1186.25,0.2500549571334359,,-1000.0,-2000.0,,2026-03-27 00:36:00-04:00,2026-03-27 01:05:00-04:00,2026-03-26,2026-03-26,2026-03-27,2026-03,2026-03,680.0,5,340.0,2026-03-27 00:36:00,2026-03-27 01:05:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23787.75,23826.80625,23325.25,23775.082812499997,23325.25,39.056250000001455,462.5,11.841894703152063,23788.75,23788.75,0.0,0.0,-0.0,-0.0,4743.9571428571435,1186.25,0.2500549571334359,,-1000.0,-2000.0,,2026-03-27 00:36:00-04:00,2026-03-27 01:26:30-04:00,2026-03-26,2026-03-26,2026-03-27,2026-03,2026-03,0.0,5,0.0,2026-03-27 00:36:00,2026-03-27 01:26:30
SHORT,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,23083.0,23118.75,23018.75,23075.0,23018.75,35.75,64.25,1.7972027972027973,23084.5,23054.5,30.0,300.0,0.0012995733067643345,30.0,4773.9571428571435,1186.25,0.2484835880386741,,-1000.0,-2000.0,,2026-03-30 15:00:30-04:00,2026-03-30 15:07:00-04:00,2026-03-29,2026-03-29,2026-03-30,2026-03,2026-03,600.0,10,600.0,2026-03-30 15:00:30,2026-03-30 15:07:00
SHORT,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,23083.0,23118.75,23018.75,23075.0,23018.75,35.75,64.25,1.7972027972027973,23084.5,23018.75,65.75,657.5,0.002848231497325049,131.5,4905.4571428571435,1186.25,0.24182251836147495,,-1000.0,-2000.0,,2026-03-30 15:00:30-04:00,2026-03-30 16:12:00-04:00,2026-03-29,2026-03-29,2026-03-30,2026-03,2026-03,1315.0,10,1315.0,2026-03-30 15:00:30,2026-03-30 16:12:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23802.75,23827.75,23238.5,23784.0,23238.5,25.0,564.25,22.57,23804.0,23782.25,21.75,217.5,0.0009137119811796213,21.75,4927.2071428571435,1186.25,0.24075504958618976,,-1000.0,-2000.0,,2026-04-01 20:41:00-04:00,2026-04-01 21:44:00-04:00,2026-04-01,2026-04-01,2026-04-01,2026-04,2026-04,435.0,5,217.5,2026-04-01 20:41:00,2026-04-01 21:44:00
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23802.75,23827.75,23238.5,23784.0,23238.5,25.0,564.25,22.57,23804.0,23804.0,0.0,0.0,-0.0,-0.0,4927.2071428571435,1186.25,0.24075504958618976,,-1000.0,-2000.0,,2026-04-01 20:41:00-04:00,2026-04-01 22:41:00-04:00,2026-04-01,2026-04-01,2026-04-01,2026-04,2026-04,0.0,5,0.0,2026-04-01 20:41:00,2026-04-01 22:41:00
