side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,exit_month_et
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23265.0,23240.0,23340.0,23283.75,23340.0,25.0,75.0,3.0,23264.75,23283.75,19.0,190.0,0.0008166861883320831,19.0,1945.5357142857174,1160.25,0.5963653051858642,,-1000.0,-2000.0,,2025-07-20 20:29:00-04:00,2025-07-20 22:19:00-04:00,2025-07-20,2025-07-20,2025-07-20,2025-07-20 20:29:00,2025-07-20 22:19:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23264.75,23240.0,-24.75,-247.5,,-24.75,1920.7857142857174,1137.0,0.5919452604960758,7.0,-1000.0,-2000.0,150.0,2025-07-20 20:29:00-04:00,2025-07-21 04:58:00-04:00,,,,2025-07-20 20:29:00,2025-07-21 04:58:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23265.0,23240.0,23340.0,23283.75,23340.0,25.0,75.0,3.0,23264.75,23240.0,-24.75,-247.5,-0.0010638412190115965,-24.75,1920.7857142857174,1160.25,0.6040496820497554,,-1000.0,-2000.0,,2025-07-20 20:29:00-04:00,2025-07-21 04:58:00-04:00,2025-07-20,2025-07-20,2025-07-21,2025-07-20 20:29:00,2025-07-21 04:58:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23339.75,23315.25,-24.5,-245.0,,-49.0,1871.7857142857174,1137.0,0.6074413279908404,7.0,-1000.0,-2000.0,150.0,2025-07-22 04:30:00-04:00,2025-07-22 05:31:00-04:00,,,,2025-07-22 04:30:00,2025-07-22 05:31:00,2025-07
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23340.25,23315.25,23424.75,23359.0,23424.75,25.0,84.5,3.38,23339.75,23315.25,-24.5,-245.0,-0.0010497113293844729,-49.0,1871.7857142857174,1160.25,0.6198626216370912,,-1000.0,-2000.0,,2025-07-22 04:30:00-04:00,2025-07-22 05:31:00-04:00,2025-07-21,2025-07-21,2025-07-22,2025-07-22 04:30:00,2025-07-22 05:31:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23252.0,23273.0,21.0,210.0,,21.0,1892.7857142857174,1137.0,0.6007019132797454,7.0,-1000.0,-2000.0,150.0,2025-07-22 22:29:00-04:00,2025-07-22 23:06:00-04:00,,,,2025-07-22 22:29:00,2025-07-22 23:06:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23254.25,23229.25,23424.75,23273.0,23424.75,25.0,170.5,6.82,23252.0,23273.0,21.0,210.0,0.0009031481162911081,21.0,1892.7857142857174,1160.25,0.6129853956753075,,-1000.0,-2000.0,,2025-07-22 22:29:00-04:00,2025-07-22 23:06:00-04:00,2025-07-22,2025-07-22,2025-07-22,2025-07-22 22:29:00,2025-07-22 23:06:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23252.0,23229.25,-22.75,-227.5,,-22.75,1870.0357142857174,1137.0,0.6080097782700855,7.0,-1000.0,-2000.0,150.0,2025-07-22 22:29:00-04:00,2025-07-23 05:30:00-04:00,,,,2025-07-22 22:29:00,2025-07-23 05:30:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23254.25,23229.25,23424.75,23273.0,23424.75,25.0,170.5,6.82,23252.0,23229.25,-22.75,-227.5,-0.0009784104593153486,-22.75,1870.0357142857174,1160.25,0.6204426958996189,,-1000.0,-2000.0,,2025-07-22 22:29:00-04:00,2025-07-23 05:30:00-04:00,2025-07-22,2025-07-22,2025-07-23,2025-07-22 22:29:00,2025-07-23 05:30:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23380.75,23355.25,-25.5,-255.0,,-51.0,1819.0357142857174,1137.0,0.6250564467044931,7.0,-1000.0,-2000.0,150.0,2025-07-23 20:57:00-04:00,2025-07-23 22:45:00-04:00,,,,2025-07-23 20:57:00,2025-07-23 22:45:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23381.0,23355.25,23455.25,23399.0,23455.25,25.75,74.25,2.883495145631068,23380.75,23355.25,-25.5,-255.0,-0.0010906408049357053,-51.0,1819.0357142857174,1160.25,0.6378379439656008,,-1000.0,-2000.0,,2025-07-23 20:57:00-04:00,2025-07-23 22:45:00-04:00,2025-07-23,2025-07-23,2025-07-23,2025-07-23 20:57:00,2025-07-23 22:45:00,2025-07
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,23510.75,23479.5,23598.5,23523.25,23598.5,31.25,87.75,2.808,23509.75,23534.0,24.25,242.5,0.0010314869362710866,24.25,1843.2857142857174,1160.25,0.6294466403162045,,-1000.0,-2000.0,,2025-07-28 14:06:00-04:00,2025-07-28 16:32:00-04:00,2025-07-27,2025-07-27,2025-07-28,2025-07-28 14:06:00,2025-07-28 16:32:00,2025-07
LONG,NYPM_CONTINUATION,MSS,A,PULLBACK_1M,23510.75,23479.5,23598.5,23523.25,23598.5,31.25,87.75,2.808,23509.75,23532.75,23.0,230.0,0.0009783175065665173,23.0,1866.2857142857174,1160.25,0.6216893753827302,,-1000.0,-2000.0,,2025-07-28 14:06:00-04:00,2025-07-28 16:56:00-04:00,2025-07-27,2025-07-27,2025-07-28,2025-07-28 14:06:00,2025-07-28 16:56:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23509.75,23534.0,24.25,242.5,,24.25,1843.2857142857174,1137.0,0.6168332945826541,7.0,-1000.0,-2000.0,150.0,2025-07-28 14:06:00-04:00,2025-07-28 16:32:00-04:00,,,,2025-07-28 14:06:00,2025-07-28 16:32:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23509.75,23532.75,23.0,230.0,,23.0,1866.2857142857174,1137.0,0.609231475811389,7.0,-1000.0,-2000.0,150.0,2025-07-28 14:06:00-04:00,2025-07-28 16:56:00-04:00,,,,2025-07-28 14:06:00,2025-07-28 16:56:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23560.25,23583.0,22.75,227.5,,22.75,1889.0357142857174,1137.0,0.6018943905620772,7.0,-1000.0,-2000.0,150.0,2025-07-28 23:29:00-04:00,2025-07-28 23:46:00-04:00,,,,2025-07-28 23:29:00,2025-07-28 23:46:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23561.25,23536.25,23636.25,23580.0,23636.25,25.0,75.0,3.0,23560.25,23583.0,22.75,227.5,0.0009656094481169664,22.75,1889.0357142857174,1160.25,0.614202257387555,,-1000.0,-2000.0,,2025-07-28 23:29:00-04:00,2025-07-28 23:46:00-04:00,2025-07-28,2025-07-28,2025-07-28,2025-07-28 23:29:00,2025-07-28 23:46:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23560.25,23636.25,76.0,760.0,,76.0,1965.0357142857174,1137.0,0.5786154377419521,7.0,-1000.0,-2000.0,150.0,2025-07-28 23:29:00-04:00,2025-07-29 05:35:00-04:00,,,,2025-07-28 23:29:00,2025-07-29 05:35:00,2025-07
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23561.25,23536.25,23636.25,23580.0,23636.25,25.0,75.0,3.0,23560.25,23636.25,76.0,760.0,0.0032257722222812646,76.0,1965.0357142857174,1160.25,0.5904472837643799,,-1000.0,-2000.0,,2025-07-28 23:29:00-04:00,2025-07-29 05:35:00-04:00,2025-07-28,2025-07-28,2025-07-29,2025-07-28 23:29:00,2025-07-29 05:35:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23801.5,23823.25,21.75,217.5,,21.75,1986.7857142857174,1137.0,0.5722811432680199,7.0,-1000.0,-2000.0,150.0,2025-07-30 21:57:00-04:00,2025-07-30 23:41:00-04:00,,,,2025-07-30 21:57:00,2025-07-30 23:41:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23801.75,23775.5,23875.5,23819.25,23875.5,26.25,73.75,2.8095238095238093,23801.5,23823.25,21.75,217.5,0.0009138079532802212,21.75,1986.7857142857174,1160.25,0.5839834621607037,,-1000.0,-2000.0,,2025-07-30 21:57:00-04:00,2025-07-30 23:41:00-04:00,2025-07-30,2025-07-30,2025-07-30,2025-07-30 21:57:00,2025-07-30 23:41:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23801.5,23775.5,-26.0,-260.0,,-26.0,1960.7857142857174,1137.0,0.5798695858074377,7.0,-1000.0,-2000.0,150.0,2025-07-30 21:57:00-04:00,2025-07-31 02:58:00-04:00,,,,2025-07-30 21:57:00,2025-07-31 02:58:00,2025-07
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23801.75,23775.5,23875.5,23819.25,23875.5,26.25,73.75,2.8095238095238093,23801.5,23775.5,-26.0,-260.0,-0.001092368128059129,-26.0,1960.7857142857174,1160.25,0.5917270773378009,,-1000.0,-2000.0,,2025-07-30 21:57:00-04:00,2025-07-31 02:58:00-04:00,2025-07-30,2025-07-30,2025-07-31,2025-07-30 21:57:00,2025-07-31 02:58:00,2025-07
LONG,,,,PULLBACK_1M,,,,,,,,,23474.75,23496.0,21.25,212.5,,21.25,1982.0357142857174,1137.0,0.573652629871884,7.0,-1000.0,-2000.0,150.0,2025-08-06 21:30:00-04:00,2025-08-06 22:32:00-04:00,,,,2025-08-06 21:30:00,2025-08-06 22:32:00,2025-08
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23475.0,23450.0,23550.0,23493.75,23550.0,25.0,75.0,3.0,23474.75,23496.0,21.25,212.5,0.0009052279576993172,21.25,1982.0357142857174,1160.25,0.5853829936753329,,-1000.0,-2000.0,,2025-08-06 21:30:00-04:00,2025-08-06 22:32:00-04:00,2025-08-06,2025-08-06,2025-08-06,2025-08-06 21:30:00,2025-08-06 22:32:00,2025-08
LONG,,,,PULLBACK_1M,,,,,,,,,23474.75,23550.0,75.25,752.5,,75.25,2057.2857142857174,1137.0,0.5526699534754522,7.0,-1000.0,-2000.0,150.0,2025-08-06 21:30:00-04:00,2025-08-07 00:23:00-04:00,,,,2025-08-06 21:30:00,2025-08-07 00:23:00,2025-08
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23475.0,23450.0,23550.0,23493.75,23550.0,25.0,75.0,3.0,23474.75,23550.0,75.25,752.5,0.003205571944323138,75.25,2057.2857142857174,1160.25,0.5639712519963883,,-1000.0,-2000.0,,2025-08-06 21:30:00-04:00,2025-08-07 00:23:00-04:00,2025-08-06,2025-08-06,2025-08-07,2025-08-06 21:30:00,2025-08-07 00:23:00,2025-08
LONG,,,,PULLBACK_1M,,,,,,,,,23736.0,23710.75,-25.25,-252.5,,-50.5,2006.7857142857174,1137.0,0.5665776828617183,7.0,-1000.0,-2000.0,150.0,2025-08-11 03:48:00-04:00,2025-08-11 04:53:00-04:00,,,,2025-08-11 03:48:00,2025-08-11 04:53:00,2025-08
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23736.0,23710.75,23810.75,23754.5,23810.75,25.25,74.75,2.9603960396039604,23736.0,23710.75,-25.25,-252.5,-0.0010637849679810962,-50.5,2006.7857142857174,1160.25,0.5781633742658827,,-1000.0,-2000.0,,2025-08-11 03:48:00-04:00,2025-08-11 04:53:00-04:00,2025-08-10,2025-08-10,2025-08-11,2025-08-11 03:48:00,2025-08-11 04:53:00,2025-08
LONG,,,,PULLBACK_1M,,,,,,,,,23958.25,23980.75,22.5,225.0,,22.5,2029.2857142857174,1137.0,0.5602956705385419,7.0,-1000.0,-2000.0,150.0,2025-08-12 21:03:00-04:00,2025-08-12 23:14:00-04:00,,,,2025-08-12 21:03:00,2025-08-12 23:14:00,2025-08
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23958.75,23931.5,24031.5,23975.25,24031.5,27.25,72.75,2.669724770642202,23958.25,23980.75,22.5,225.0,0.0009391337013346934,22.5,2029.2857142857174,1160.25,0.5717529039070741,,-1000.0,-2000.0,,2025-08-12 21:03:00-04:00,2025-08-12 23:14:00-04:00,2025-08-12,2025-08-12,2025-08-12,2025-08-12 21:03:00,2025-08-12 23:14:00,2025-08
LONG,,,,PULLBACK_1M,,,,,,,,,23958.25,24031.5,73.25,732.5,,73.25,2102.5357142857174,1137.0,0.5407755940955641,7.0,-1000.0,-2000.0,150.0,2025-08-12 21:03:00-04:00,2025-08-13 04:53:00-04:00,,,,2025-08-12 21:03:00,2025-08-13 04:53:00,2025-08
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23958.75,23931.5,24031.5,23975.25,24031.5,27.25,72.75,2.669724770642202,23958.25,24031.5,73.25,732.5,0.00305740193878945,73.25,2102.5357142857174,1160.25,0.5518336702281251,,-1000.0,-2000.0,,2025-08-12 21:03:00-04:00,2025-08-13 04:53:00-04:00,2025-08-12,2025-08-12,2025-08-13,2025-08-12 21:03:00,2025-08-13 04:53:00,2025-08
LONG,,,,PULLBACK_1M,,,,,,,,,23951.25,23925.5,-25.75,-257.5,,-77.25,2025.2857142857174,1137.0,0.561402271284474,7.0,-1000.0,-2000.0,150.0,2025-08-14 22:50:00-04:00,2025-08-15 00:36:00-04:00,,,,2025-08-14 22:50:00,2025-08-15 00:36:00,2025-08
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23951.0,23925.5,24068.5,23969.25,24068.5,25.5,117.5,4.607843137254902,23951.25,23925.5,-25.75,-257.5,-0.0010751004644851125,-77.25,2025.2857142857174,1160.25,0.5728821330323755,,-1000.0,-2000.0,,2025-08-14 22:50:00-04:00,2025-08-15 00:36:00-04:00,2025-08-14,2025-08-14,2025-08-15,2025-08-14 22:50:00,2025-08-15 00:36:00,2025-08
SHORT,,,,PULLBACK_1M,,,,,,,,,23435.75,23466.364285714284,-30.61428571428405,-306.1428571428405,,-61.2285714285681,1964.0571428571493,1137.0,0.5789037269791375,7.0,-1000.0,-2000.0,150.0,2025-08-25 23:51:00-04:00,2025-08-26 00:12:00-04:00,,,,2025-08-25 23:51:00,2025-08-26 00:12:00,2025-08
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23435.25,23466.364285714284,23346.907142857148,23414.101785714287,23346.907142857148,31.11428571428405,88.34285714285215,2.839302112029376,23435.75,23466.364285714284,-30.61428571428405,-306.1428571428405,-0.0013063070614034444,-61.2285714285681,1964.0571428571493,1160.25,0.590741468098104,,-1000.0,-2000.0,,2025-08-25 23:51:00-04:00,2025-08-26 00:12:00-04:00,2025-08-25,2025-08-25,2025-08-26,2025-08-25 23:51:00,2025-08-26 00:12:00,2025-08
SHORT,,,,PULLBACK_1M,,,,,,,,,23488.0,23468.75,19.25,192.5,,19.25,1983.3071428571493,1137.0,0.5732848813129566,7.0,-1000.0,-2000.0,150.0,2025-09-01 02:46:00-04:00,2025-09-01 03:27:00-04:00,,,,2025-09-01 02:46:00,2025-09-01 03:27:00,2025-09
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,23486.0,23511.0,23270.0,23467.25,23270.0,25.0,216.0,8.64,23488.0,23468.75,19.25,192.5,0.0008195674386920482,19.25,1983.3071428571493,1160.25,0.5850077251920475,,-1000.0,-2000.0,,2025-09-01 02:46:00-04:00,2025-09-01 03:27:00-04:00,2025-08-31,2025-08-31,2025-09-01,2025-09-01 02:46:00,2025-09-01 03:27:00,2025-09
SHORT,LONDON_CONTINUATION,C2C3,A,PULLBACK_1M,23486.0,23511.0,23270.0,23467.25,23270.0,25.0,216.0,8.64,23488.0,23470.25,17.75,177.5,0.0007557050408719679,17.75,2001.0571428571493,1160.25,0.579818524494194,,-1000.0,-2000.0,,2025-09-01 02:46:00-04:00,2025-09-01 16:56:00-04:00,2025-08-31,2025-08-31,2025-09-01,2025-09-01 02:46:00,2025-09-01 16:56:00,2025-09
SHORT,,,,PULLBACK_1M,,,,,,,,,23488.0,23470.25,17.75,177.5,,17.75,2001.0571428571493,1137.0,0.5681996658908844,7.0,-1000.0,-2000.0,150.0,2025-09-01 02:46:00-04:00,2025-09-01 16:56:00-04:00,,,,2025-09-01 02:46:00,2025-09-01 16:56:00,2025-09
SHORT,,,,PULLBACK_1M,,,,,,,,,23236.5,23207.75,28.75,287.5,,28.75,2029.8071428571493,1137.0,0.5601517385536258,7.0,-1000.0,-2000.0,150.0,2025-09-02 03:06:00-04:00,2025-09-02 04:02:00-04:00,,,,2025-09-02 03:06:00,2025-09-02 04:02:00,2025-09
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23234.5,23259.5,23025.25,23215.75,23025.25,25.0,209.25,8.37,23236.5,23207.75,28.75,287.5,0.001237277559012706,28.75,2029.8071428571493,1160.25,0.5716060287219387,,-1000.0,-2000.0,,2025-09-02 03:06:00-04:00,2025-09-02 04:02:00-04:00,2025-09-01,2025-09-01,2025-09-02,2025-09-02 03:06:00,2025-09-02 04:02:00,2025-09
SHORT,,,,PULLBACK_1M,,,,,,,,,23236.5,23236.5,0.0,0.0,,-0.0,2029.8071428571493,1137.0,0.5601517385536258,7.0,-1000.0,-2000.0,150.0,2025-09-02 03:06:00-04:00,2025-09-02 05:51:00-04:00,,,,2025-09-02 03:06:00,2025-09-02 05:51:00,2025-09
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23234.5,23259.5,23025.25,23215.75,23025.25,25.0,209.25,8.37,23236.5,23236.5,0.0,0.0,-0.0,-0.0,2029.8071428571493,1160.25,0.5716060287219387,,-1000.0,-2000.0,,2025-09-02 03:06:00-04:00,2025-09-02 05:51:00-04:00,2025-09-01,2025-09-01,2025-09-02,2025-09-02 03:06:00,2025-09-02 05:51:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23766.75,23792.25,25.5,255.0,,25.5,2055.3071428571493,1137.0,0.5532019892751501,7.0,-1000.0,-2000.0,150.0,2025-09-04 22:02:00-04:00,2025-09-05 03:12:00-04:00,,,,2025-09-04 22:02:00,2025-09-05 03:12:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23767.0,23736.75,23836.75,23780.5,23836.75,30.25,69.75,2.3057851239669422,23766.75,23792.25,25.5,255.0,0.0010729275142793426,25.5,2055.3071428571493,1160.25,0.5645141671561063,,-1000.0,-2000.0,,2025-09-04 22:02:00-04:00,2025-09-05 03:12:00-04:00,2025-09-04,2025-09-04,2025-09-05,2025-09-04 22:02:00,2025-09-05 03:12:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23766.75,23736.75,-30.0,-300.0,,-30.0,2025.3071428571493,1137.0,0.5613963314206293,7.0,-1000.0,-2000.0,150.0,2025-09-04 22:02:00-04:00,2025-09-05 04:30:00-04:00,,,,2025-09-04 22:02:00,2025-09-05 04:30:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23767.0,23736.75,23836.75,23780.5,23836.75,30.25,69.75,2.3057851239669422,23766.75,23736.75,-30.0,-300.0,-0.0012622676638581742,-30.0,2025.3071428571493,1160.25,0.572876071706935,,-1000.0,-2000.0,,2025-09-04 22:02:00-04:00,2025-09-05 04:30:00-04:00,2025-09-04,2025-09-04,2025-09-05,2025-09-04 22:02:00,2025-09-05 04:30:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23757.5,23777.0,19.5,195.0,,19.5,2044.8071428571493,1137.0,0.5560426585811428,7.0,-1000.0,-2000.0,150.0,2025-09-07 22:12:00-04:00,2025-09-07 23:12:00-04:00,,,,2025-09-07 22:12:00,2025-09-07 23:12:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23757.25,23732.0,23902.0,23775.75,23902.0,25.25,144.75,5.732673267326732,23757.5,23777.0,19.5,195.0,0.0008207934336526002,19.5,2044.8071428571493,1160.25,0.5674129240270633,,-1000.0,-2000.0,,2025-09-07 22:12:00-04:00,2025-09-07 23:12:00-04:00,2025-09-07,2025-09-07,2025-09-07,2025-09-07 22:12:00,2025-09-07 23:12:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23757.25,23732.0,23902.0,23775.75,23902.0,25.25,144.75,5.732673267326732,23757.5,23812.5,55.0,550.0,0.0023150584026097043,55.0,2099.8071428571493,1160.25,0.5525507444561218,,-1000.0,-2000.0,,2025-09-07 22:12:00-04:00,2025-09-08 16:56:00-04:00,2025-09-07,2025-09-07,2025-09-08,2025-09-07 22:12:00,2025-09-08 16:56:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23757.5,23812.5,55.0,550.0,,55.0,2099.8071428571493,1137.0,0.54147829902746,7.0,-1000.0,-2000.0,150.0,2025-09-07 22:12:00-04:00,2025-09-08 16:56:00-04:00,,,,2025-09-07 22:12:00,2025-09-08 16:56:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23837.0,23857.75,20.75,207.5,,20.75,2120.5571428571493,1137.0,0.5361798449194602,7.0,-1000.0,-2000.0,150.0,2025-09-08 20:54:00-04:00,2025-09-08 23:11:00-04:00,,,,2025-09-08 20:54:00,2025-09-08 23:11:00,2025-09
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23838.25,23813.25,23913.25,23857.0,23913.25,25.0,75.0,3.0,23837.0,23857.75,20.75,207.5,0.0008704954482527949,20.75,2120.5571428571493,1160.25,0.547143944650663,,-1000.0,-2000.0,,2025-09-08 20:54:00-04:00,2025-09-08 23:11:00-04:00,2025-09-08,2025-09-08,2025-09-08,2025-09-08 20:54:00,2025-09-08 23:11:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23837.0,23837.0,0.0,0.0,,0.0,2120.5571428571493,1137.0,0.5361798449194602,7.0,-1000.0,-2000.0,150.0,2025-09-08 20:54:00-04:00,2025-09-09 00:15:00-04:00,,,,2025-09-08 20:54:00,2025-09-09 00:15:00,2025-09
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,23838.25,23813.25,23913.25,23857.0,23913.25,25.0,75.0,3.0,23837.0,23837.0,0.0,0.0,0.0,0.0,2120.5571428571493,1160.25,0.547143944650663,,-1000.0,-2000.0,,2025-09-08 20:54:00-04:00,2025-09-09 00:15:00-04:00,2025-09-08,2025-09-08,2025-09-09,2025-09-08 20:54:00,2025-09-09 00:15:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23947.25,23919.0,-28.25,-282.5,,-84.75,2035.8071428571493,1137.0,0.5585008403125454,7.0,-1000.0,-2000.0,150.0,2025-09-09 23:11:00-04:00,2025-09-10 00:08:00-04:00,,,,2025-09-09 23:11:00,2025-09-10 00:08:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23947.5,23919.0,24019.0,23962.75,24019.0,28.5,71.5,2.508771929824561,23947.25,23919.0,-28.25,-282.5,-0.0011796761632337782,-84.75,2035.8071428571493,1160.25,0.5699213720075909,,-1000.0,-2000.0,,2025-09-09 23:11:00-04:00,2025-09-10 00:08:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-09 23:11:00,2025-09-10 00:08:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23934.5,23962.5,28.0,280.0,,28.0,2063.8071428571493,1137.0,0.5509235705163463,7.0,-1000.0,-2000.0,150.0,2025-09-10 03:21:00-04:00,2025-09-10 04:05:00-04:00,,,,2025-09-10 03:21:00,2025-09-10 04:05:00,2025-09
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23934.5,23900.25,24044.25,23944.0,24044.25,34.25,109.75,3.204379562043796,23934.5,23962.5,28.0,280.0,0.001169859407967655,28.0,2063.8071428571493,1160.25,0.5621891580400975,,-1000.0,-2000.0,,2025-09-10 03:21:00-04:00,2025-09-10 04:05:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-10 03:21:00,2025-09-10 04:05:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23934.5,23934.5,0.0,0.0,,0.0,2063.8071428571493,1137.0,0.5509235705163463,7.0,-1000.0,-2000.0,150.0,2025-09-10 03:21:00-04:00,2025-09-10 05:32:00-04:00,,,,2025-09-10 03:21:00,2025-09-10 05:32:00,2025-09
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,23934.5,23900.25,24044.25,23944.0,24044.25,34.25,109.75,3.204379562043796,23934.5,23934.5,0.0,0.0,0.0,0.0,2063.8071428571493,1160.25,0.5621891580400975,,-1000.0,-2000.0,,2025-09-10 03:21:00-04:00,2025-09-10 05:32:00-04:00,2025-09-09,2025-09-09,2025-09-10,2025-09-10 03:21:00,2025-09-10 05:32:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23931.0,23950.25,19.25,192.5,,19.25,2083.0571428571493,1137.0,0.5458323617759595,7.0,-1000.0,-2000.0,150.0,2025-09-10 23:54:00-04:00,2025-09-11 03:46:00-04:00,,,,2025-09-10 23:54:00,2025-09-11 03:46:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23931.75,23906.75,24044.25,23950.5,24044.25,25.0,112.5,4.5,23931.0,23950.25,19.25,192.5,0.000804395971752081,19.25,2083.0571428571493,1160.25,0.5569938414692673,,-1000.0,-2000.0,,2025-09-10 23:54:00-04:00,2025-09-11 03:46:00-04:00,2025-09-10,2025-09-10,2025-09-11,2025-09-10 23:54:00,2025-09-11 03:46:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,23931.0,23906.75,-24.25,-242.5,,-24.25,2058.8071428571493,1137.0,0.5522615384081611,7.0,-1000.0,-2000.0,150.0,2025-09-10 23:54:00-04:00,2025-09-11 04:30:00-04:00,,,,2025-09-10 23:54:00,2025-09-11 04:30:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,23931.75,23906.75,24044.25,23950.5,24044.25,25.0,112.5,4.5,23931.0,23906.75,-24.25,-242.5,-0.0010133299903890558,-24.25,2058.8071428571493,1160.25,0.5635544854336578,,-1000.0,-2000.0,,2025-09-10 23:54:00-04:00,2025-09-11 04:30:00-04:00,2025-09-10,2025-09-10,2025-09-11,2025-09-10 23:54:00,2025-09-11 04:30:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,24023.25,24044.5,21.25,212.5,,21.25,2080.0571428571493,1137.0,0.5466195983626807,7.0,-1000.0,-2000.0,150.0,2025-09-12 02:57:00-04:00,2025-09-12 04:00:00-04:00,,,,2025-09-12 02:57:00,2025-09-12 04:00:00,2025-09
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24023.5,23998.5,24159.0,24042.25,24159.0,25.0,135.5,5.42,24023.25,24044.5,21.25,212.5,0.0008845597494093749,21.25,2080.0571428571493,1160.25,0.5577971759017593,,-1000.0,-2000.0,,2025-09-12 02:57:00-04:00,2025-09-12 04:00:00-04:00,2025-09-11,2025-09-11,2025-09-12,2025-09-12 02:57:00,2025-09-12 04:00:00,2025-09
LONG,,,,PULLBACK_1M,,,,,,,,,24023.25,24114.0,90.75,907.5,,90.75,2170.8071428571493,1137.0,0.5237683152744356,7.0,-1000.0,-2000.0,150.0,2025-09-12 02:57:00-04:00,2025-09-14 14:01:00-04:00,,,,2025-09-12 02:57:00,2025-09-14 14:01:00,2025-09
