side,setup_type,bridge_type,setup_tier,entry_variant,planned_entry_price,planned_stop_price,planned_target_price,partial_target_price,runner_target_price,stop_points,tp_points,planned_rr,entry_price,exit_price,realized_points,realized_dollars_5_mnq,return_pct,pnl,cycle_realized_pnl,best_day_pnl_in_cycle,consistency_ratio,qualifying_days_count,prop_daily_loss_limit,prop_max_drawdown_limit,prop_qualifying_day_target,entry_time_et,exit_time_et,entry_apex_session_date,exit_apex_session_date,calendar_exit_date_et,entry_time_et_naive,exit_time_et_naive,entry_month_et,exit_month_et,realized_dollars_10_mnq,report_contracts,realized_dollars_dynamic_contracts
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24124.5,24095.954464285714,24375.0,24143.284151785716,24375.0,28.545535714285506,250.5,8.77545275405843,24124.75,24302.5,177.75,1777.5,0.0073679519995026865,533.25,3757.8642857142986,1160.25,0.3087525018960227,,-1000.0,-2000.0,,2025-09-15 02:31:00-04:00,2025-09-15 16:56:00-04:00,2025-09-14,2025-09-14,2025-09-15,2025-09-15 02:31:00,2025-09-15 16:56:00,2025-09,2025-09,3555.0,10,533.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24393.75,24368.75,24468.75,24412.5,24468.75,25.0,75.0,3.0,24390.5,24368.75,-21.75,-217.5,-0.0008917406367232594,-87.0,3670.8642857142986,1160.25,0.31606997962721783,,-1000.0,-2000.0,,2025-09-16 00:26:00-04:00,2025-09-16 03:18:00-04:00,2025-09-15,2025-09-15,2025-09-16,2025-09-16 00:26:00,2025-09-16 03:18:00,2025-09,2025-09,-435.0,5,-87.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24747.5,24717.25,24817.25,24761.0,24817.25,30.25,69.75,2.3057851239669422,24747.75,24717.0,-30.75,-307.5,-0.0012425372003515012,-123.0,3547.8642857142986,1160.25,0.3270277289556482,,-1000.0,-2000.0,,2025-09-18 03:12:00-04:00,2025-09-18 03:43:00-04:00,2025-09-17,2025-09-17,2025-09-18,2025-09-18 03:12:00,2025-09-18 03:43:00,2025-09,2025-09,-615.0,5,-123.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24709.25,24684.25,24835.5,24728.0,24835.5,25.0,126.25,5.05,24709.75,24729.75,20.0,200.0,0.0008093971003348965,20.0,3567.8642857142986,1160.25,0.3251945441550656,,-1000.0,-2000.0,,2025-09-19 00:30:00-04:00,2025-09-19 01:34:00-04:00,2025-09-18,2025-09-18,2025-09-19,2025-09-19 00:30:00,2025-09-19 01:34:00,2025-09,2025-09,400.0,5,20.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24709.25,24684.25,24835.5,24728.0,24835.5,25.0,126.25,5.05,24709.75,24709.75,0.0,0.0,0.0,0.0,3567.8642857142986,1160.25,0.3251945441550656,,-1000.0,-2000.0,,2025-09-19 00:30:00-04:00,2025-09-19 07:30:00-04:00,2025-09-18,2025-09-18,2025-09-19,2025-09-19 00:30:00,2025-09-19 07:30:00,2025-09,2025-09,0.0,5,0.0
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,24987.75,24962.75,25062.75,25006.5,25062.75,25.0,75.0,3.0,24986.25,24992.0,5.75,57.5,0.00023012656961318712,23.0,3590.8642857142986,1160.25,0.3231116265284311,,-1000.0,-2000.0,,2025-09-22 14:59:00-04:00,2025-09-22 16:56:00-04:00,2025-09-21,2025-09-21,2025-09-22,2025-09-22 14:59:00,2025-09-22 16:56:00,2025-09,2025-09,115.0,5,23.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24651.75,24622.25,24764.0,24666.0,24764.0,29.5,112.25,3.805084745762712,24652.5,24622.25,-30.25,-302.5,-0.0012270560795051288,-121.0,3469.8642857142986,1160.25,0.3343790720509847,,-1000.0,-2000.0,,2025-09-26 00:08:00-04:00,2025-09-26 00:43:00-04:00,2025-09-25,2025-09-25,2025-09-26,2025-09-26 00:08:00,2025-09-26 00:43:00,2025-09,2025-09,-605.0,5,-121.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24832.25,24803.75,24903.75,24847.5,24903.75,28.5,71.5,2.508771929824561,24832.75,24855.75,23.0,230.0,0.0009261962529321099,23.0,3492.8642857142986,1160.25,0.3321772348113795,,-1000.0,-2000.0,,2025-09-28 21:05:00-04:00,2025-09-28 23:31:00-04:00,2025-09-28,2025-09-28,2025-09-28,2025-09-28 21:05:00,2025-09-28 23:31:00,2025-09,2025-09,460.0,5,23.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24832.25,24803.75,24903.75,24847.5,24903.75,28.5,71.5,2.508771929824561,24832.75,24903.75,71.0,710.0,0.002859127563399122,213.0,3705.8642857142986,1160.25,0.3130848597107662,,-1000.0,-2000.0,,2025-09-28 21:05:00-04:00,2025-09-29 04:46:00-04:00,2025-09-28,2025-09-28,2025-09-29,2025-09-28 21:05:00,2025-09-29 04:46:00,2025-09,2025-09,1420.0,5,213.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25069.5,25038.25,25138.25,25082.0,25138.25,31.25,68.75,2.2,25069.0,25095.0,26.0,260.0,0.0010371375004987193,26.0,3731.8642857142986,1160.25,0.31090358897601816,,-1000.0,-2000.0,,2025-10-01 22:44:00-04:00,2025-10-02 00:04:00-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10-01 22:44:00,2025-10-02 00:04:00,2025-10,2025-10,520.0,5,26.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25069.5,25038.25,25138.25,25082.0,25138.25,31.25,68.75,2.2,25069.0,25138.25,69.25,692.5,0.0027623758426742473,207.75,3939.6142857142986,1160.25,0.294508526940635,,-1000.0,-2000.0,,2025-10-01 22:44:00-04:00,2025-10-02 03:42:00-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10-01 22:44:00,2025-10-02 03:42:00,2025-10,2025-10,1385.0,5,207.75
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25162.25,25137.25,25237.25,25181.0,25237.25,25.0,75.0,3.0,25162.0,25137.25,-24.75,-247.5,-0.0009836261028535187,-74.25,3865.3642857142986,1160.25,0.30016575780142596,,-1000.0,-2000.0,,2025-10-02 04:56:00-04:00,2025-10-02 05:32:00-04:00,2025-10-01,2025-10-01,2025-10-02,2025-10-02 04:56:00,2025-10-02 05:32:00,2025-10,2025-10,-495.0,5,-74.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25187.25,25162.25,25262.25,25206.0,25262.25,25.0,75.0,3.0,25186.75,25162.25,-24.5,-245.0,-0.0009727336794147501,-73.5,3791.8642857142986,1160.25,0.30598405232254666,,-1000.0,-2000.0,,2025-10-02 21:30:00-04:00,2025-10-02 22:01:00-04:00,2025-10-02,2025-10-02,2025-10-02,2025-10-02 21:30:00,2025-10-02 22:01:00,2025-10,2025-10,-490.0,5,-73.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25181.25,25155.11875,25259.643749999996,25200.848437499997,25259.643749999996,26.131249999998545,78.39374999999563,3.0,25177.25,25155.11875,-22.131249999998545,-221.31249999998545,-0.0008790177640528585,-66.39374999999563,3725.470535714303,1160.25,0.3114371698493488,,-1000.0,-2000.0,,2025-10-02 22:14:00-04:00,2025-10-03 03:13:00-04:00,2025-10-02,2025-10-02,2025-10-03,2025-10-02 22:14:00,2025-10-03 03:13:00,2025-10,2025-10,-442.6249999999709,5,-66.39374999999563
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25189.75,25164.75,25275.0,25208.5,25275.0,25.0,85.25,3.41,25189.75,25211.25,21.5,215.0,0.0008535217697673847,21.5,3746.970535714303,1160.25,0.3096501530879575,,-1000.0,-2000.0,,2025-10-07 02:15:00-04:00,2025-10-07 04:00:00-04:00,2025-10-06,2025-10-06,2025-10-07,2025-10-07 02:15:00,2025-10-07 04:00:00,2025-10,2025-10,430.0,5,21.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25189.75,25164.75,25275.0,25208.5,25275.0,25.0,85.25,3.41,25189.75,25189.75,0.0,0.0,0.0,0.0,3746.970535714303,1160.25,0.3096501530879575,,-1000.0,-2000.0,,2025-10-07 02:15:00-04:00,2025-10-07 06:37:00-04:00,2025-10-06,2025-10-06,2025-10-07,2025-10-07 02:15:00,2025-10-07 06:37:00,2025-10,2025-10,0.0,5,0.0
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25363.5,25338.0,25438.0,25381.75,25438.0,25.5,74.5,2.9215686274509802,25363.75,25387.25,23.5,235.0,0.0009265191464196132,23.5,3770.470535714303,1160.25,0.3077202139653359,,-1000.0,-2000.0,,2025-10-08 14:14:00-04:00,2025-10-08 15:16:00-04:00,2025-10-07,2025-10-07,2025-10-08,2025-10-08 14:14:00,2025-10-08 15:16:00,2025-10,2025-10,470.0,5,23.5
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25363.5,25338.0,25438.0,25381.75,25438.0,25.5,74.5,2.9215686274509802,25363.75,25364.0,0.25,2.5,9.856586663969935e-06,0.5,3770.970535714303,1160.25,0.3076794127695892,,-1000.0,-2000.0,,2025-10-08 14:14:00-04:00,2025-10-08 16:56:00-04:00,2025-10-07,2025-10-07,2025-10-08,2025-10-08 14:14:00,2025-10-08 16:56:00,2025-10,2025-10,5.0,5,0.5
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25308.25,25283.25,25388.0,25327.0,25388.0,25.0,79.75,3.19,25308.25,25331.0,22.75,227.5,0.0008989163612656004,22.75,3793.720535714303,1160.25,0.30583433573383695,,-1000.0,-2000.0,,2025-10-10 03:03:00-04:00,2025-10-10 04:09:00-04:00,2025-10-09,2025-10-09,2025-10-10,2025-10-10 03:03:00,2025-10-10 04:09:00,2025-10,2025-10,455.0,5,22.75
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25308.25,25283.25,25388.0,25327.0,25388.0,25.0,79.75,3.19,25308.25,25308.25,0.0,0.0,0.0,0.0,3793.720535714303,1160.25,0.30583433573383695,,-1000.0,-2000.0,,2025-10-10 03:03:00-04:00,2025-10-10 06:16:00-04:00,2025-10-09,2025-10-09,2025-10-10,2025-10-10 03:03:00,2025-10-10 06:16:00,2025-10,2025-10,0.0,5,0.0
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24490.75,24522.04375,24404.868749999998,24470.7796875,24404.868749999998,31.293750000000728,85.88125000000218,2.744357898941488,24489.75,24463.0,26.75,267.5,0.0010922937147174183,26.75,3820.470535714303,1160.25,0.303692958538436,,-1000.0,-2000.0,,2025-10-16 23:56:00-04:00,2025-10-17 00:02:00-04:00,2025-10-16,2025-10-16,2025-10-17,2025-10-16 23:56:00,2025-10-17 00:02:00,2025-10,2025-10,535.0,5,26.75
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,24490.75,24522.04375,24404.868749999998,24470.7796875,24404.868749999998,31.293750000000728,85.88125000000218,2.744357898941488,24489.75,24489.75,0.0,0.0,-0.0,-0.0,3820.470535714303,1160.25,0.303692958538436,,-1000.0,-2000.0,,2025-10-16 23:56:00-04:00,2025-10-17 00:33:00-04:00,2025-10-16,2025-10-16,2025-10-17,2025-10-16 23:56:00,2025-10-17 00:33:00,2025-10,2025-10,0.0,5,-0.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25304.25,25279.25,25379.25,25323.0,25379.25,25.0,75.0,3.0,25303.5,25279.25,-24.25,-242.5,-0.0009583654435156852,-72.75,3747.720535714303,1160.25,0.30958818538983196,,-1000.0,-2000.0,,2025-10-21 03:29:00-04:00,2025-10-21 05:13:00-04:00,2025-10-20,2025-10-20,2025-10-21,2025-10-21 03:29:00,2025-10-21 05:13:00,2025-10,2025-10,-485.0,5,-72.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25319.75,25292.75,25392.75,25336.5,25392.75,27.0,73.0,2.7037037037037037,25319.75,25292.75,-27.0,-270.0,-0.001066361239743685,-81.0,3666.720535714303,1160.25,0.31642716937356535,,-1000.0,-2000.0,,2025-10-21 21:02:00-04:00,2025-10-21 23:03:00-04:00,2025-10-21,2025-10-21,2025-10-21,2025-10-21 21:02:00,2025-10-21 23:03:00,2025-10,2025-10,-540.0,5,-81.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25343.75,25318.25,25418.25,25362.0,25418.25,25.5,74.5,2.9215686274509802,25344.25,25364.0,19.75,197.5,0.0007792694595420979,19.75,3686.470535714303,1160.25,0.31473193363667723,,-1000.0,-2000.0,,2025-10-23 21:27:00-04:00,2025-10-23 22:11:00-04:00,2025-10-23,2025-10-23,2025-10-23,2025-10-23 21:27:00,2025-10-23 22:11:00,2025-10,2025-10,395.0,5,19.75
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25343.75,25318.25,25418.25,25362.0,25418.25,25.5,74.5,2.9215686274509802,25344.25,25344.25,0.0,0.0,0.0,0.0,3686.470535714303,1160.25,0.31473193363667723,,-1000.0,-2000.0,,2025-10-23 21:27:00-04:00,2025-10-24 04:30:00-04:00,2025-10-23,2025-10-23,2025-10-24,2025-10-23 21:27:00,2025-10-24 04:30:00,2025-10,2025-10,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25767.0,25742.0,25842.0,25785.75,25842.0,25.0,75.0,3.0,25766.25,25785.75,19.5,195.0,0.0007568039586669517,19.5,3705.970535714303,1160.25,0.31307588358264404,,-1000.0,-2000.0,,2025-10-26 20:30:00-04:00,2025-10-26 21:57:00-04:00,2025-10-26,2025-10-26,2025-10-26,2025-10-26 20:30:00,2025-10-26 21:57:00,2025-10,2025-10,390.0,5,19.5
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25767.0,25742.0,25842.0,25785.75,25842.0,25.0,75.0,3.0,25766.25,25842.0,75.75,757.5,0.002939892300975133,151.5,3857.470535714303,1160.25,0.30078000318028403,,-1000.0,-2000.0,,2025-10-26 20:30:00-04:00,2025-10-27 02:15:00-04:00,2025-10-26,2025-10-26,2025-10-27,2025-10-26 20:30:00,2025-10-27 02:15:00,2025-10,2025-10,1515.0,5,151.5
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25986.0,25960.75,26299.0,26004.5,26299.0,25.25,313.0,12.396039603960396,25986.25,26006.25,20.0,200.0,0.0007696377892154604,20.0,3877.470535714303,1160.25,0.29922857938268255,,-1000.0,-2000.0,,2025-10-28 02:20:00-04:00,2025-10-28 04:12:00-04:00,2025-10-27,2025-10-27,2025-10-28,2025-10-28 02:20:00,2025-10-28 04:12:00,2025-10,2025-10,400.0,10,20.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25986.0,25960.75,26299.0,26004.5,26299.0,25.25,313.0,12.396039603960396,25986.25,26173.5,187.25,1872.5,0.007205733801529668,374.5,4251.970535714303,1160.25,0.2728734807201776,,-1000.0,-2000.0,,2025-10-28 02:20:00-04:00,2025-10-28 16:56:00-04:00,2025-10-27,2025-10-27,2025-10-28,2025-10-28 02:20:00,2025-10-28 16:56:00,2025-10,2025-10,3745.0,10,374.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26250.5,26220.75,26320.75,26264.5,26320.75,29.75,70.25,2.361344537815126,26250.75,26273.0,22.25,222.5,0.0008475948306239101,22.25,4274.220535714303,1160.25,0.2714530030224798,,-1000.0,-2000.0,,2025-10-28 21:07:00-04:00,2025-10-28 22:16:00-04:00,2025-10-28,2025-10-28,2025-10-28,2025-10-28 21:07:00,2025-10-28 22:16:00,2025-10,2025-10,445.0,5,22.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26250.5,26220.75,26320.75,26264.5,26320.75,29.75,70.25,2.361344537815126,26250.75,26250.75,0.0,0.0,0.0,0.0,4274.220535714303,1160.25,0.2714530030224798,,-1000.0,-2000.0,,2025-10-28 21:07:00-04:00,2025-10-29 01:10:00-04:00,2025-10-28,2025-10-28,2025-10-29,2025-10-28 21:07:00,2025-10-29 01:10:00,2025-10,2025-10,0.0,5,0.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26184.5,26157.282142857144,26399.0,26204.913392857143,26399.0,27.21785714285579,214.5,7.880855530770631,26181.0,26157.282142857144,-23.71785714285579,-237.17857142855792,-0.000905918686943008,-71.15357142856737,4203.066964285736,1160.25,0.27604842127400453,,-1000.0,-2000.0,,2025-10-30 22:28:00-04:00,2025-10-30 22:52:00-04:00,2025-10-30,2025-10-30,2025-10-30,2025-10-30 22:28:00,2025-10-30 22:52:00,2025-10,2025-10,-474.35714285711583,5,-71.15357142856737
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26204.5,26179.5,26291.25,26223.25,26291.25,25.0,86.75,3.47,26203.5,26226.5,23.0,230.0,0.000877745339363134,23.0,4226.066964285736,1160.25,0.27454605187404985,,-1000.0,-2000.0,,2025-10-31 03:29:00-04:00,2025-10-31 03:51:00-04:00,2025-10-30,2025-10-30,2025-10-31,2025-10-31 03:29:00,2025-10-31 03:51:00,2025-10,2025-10,460.0,5,23.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,26204.5,26179.5,26291.25,26223.25,26291.25,25.0,86.75,3.47,26203.5,26203.5,0.0,0.0,0.0,0.0,4226.066964285736,1160.25,0.27454605187404985,,-1000.0,-2000.0,,2025-10-31 03:29:00-04:00,2025-10-31 05:07:00-04:00,2025-10-30,2025-10-30,2025-10-31,2025-10-31 03:29:00,2025-10-31 05:07:00,2025-10,2025-10,0.0,5,0.0
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26142.0,26116.0,26266.0,26159.75,26266.0,26.0,124.0,4.769230769230769,26141.0,26161.25,20.25,202.5,0.0007746451933743348,20.25,4246.316964285736,1160.25,0.2732367860803729,,-1000.0,-2000.0,,2025-11-03 00:22:00-05:00,2025-11-03 00:53:00-05:00,2025-11-02,2025-11-02,2025-11-03,2025-11-03 00:22:00,2025-11-03 00:53:00,2025-11,2025-11,405.0,5,20.25
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,26142.0,26116.0,26266.0,26159.75,26266.0,26.0,124.0,4.769230769230769,26141.0,26141.0,0.0,0.0,0.0,0.0,4246.316964285736,1160.25,0.2732367860803729,,-1000.0,-2000.0,,2025-11-03 00:22:00-05:00,2025-11-03 04:50:00-05:00,2025-11-02,2025-11-02,2025-11-03,2025-11-03 00:22:00,2025-11-03 04:50:00,2025-11,2025-11,0.0,5,0.0
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25258.5,25284.75,25184.75,25241.0,25184.75,26.25,73.75,2.8095238095238093,25258.5,25237.25,21.25,212.5,0.0008413009481956779,21.25,4267.566964285736,1160.25,0.2718762258940186,,-1000.0,-2000.0,,2025-11-06 23:40:00-05:00,2025-11-07 00:14:00-05:00,2025-11-06,2025-11-06,2025-11-07,2025-11-06 23:40:00,2025-11-07 00:14:00,2025-11,2025-11,425.0,5,21.25
SHORT,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25258.5,25284.75,25184.75,25241.0,25184.75,26.25,73.75,2.8095238095238093,25258.5,25184.75,73.75,737.5,0.002919809173149601,147.5,4415.066964285736,1160.25,0.26279329608938423,,-1000.0,-2000.0,,2025-11-06 23:40:00-05:00,2025-11-07 01:08:00-05:00,2025-11-06,2025-11-06,2025-11-07,2025-11-06 23:40:00,2025-11-07 01:08:00,2025-11,2025-11,1475.0,5,147.5
SHORT,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25569.25,25594.64375,24900.25,25550.2046875,24900.25,25.393749999999272,669.0,26.345065222742573,25578.0,25558.25,19.75,197.5,0.0007721479396356479,19.75,4434.816964285736,1160.25,0.2616229732463982,,-1000.0,-2000.0,,2025-11-13 02:02:00-05:00,2025-11-13 02:06:00-05:00,2025-11-12,2025-11-12,2025-11-13,2025-11-13 02:02:00,2025-11-13 02:06:00,2025-11,2025-11,395.0,5,19.75
SHORT,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25569.25,25594.64375,24900.25,25550.2046875,24900.25,25.393749999999272,669.0,26.345065222742573,25578.0,25594.64375,-16.643749999999272,-166.43749999999272,-0.0006507056845725945,-33.287499999998545,4401.529464285737,1160.25,0.26360155246360045,,-1000.0,-2000.0,,2025-11-13 02:02:00-05:00,2025-11-13 02:36:00-05:00,2025-11-12,2025-11-12,2025-11-13,2025-11-13 02:02:00,2025-11-13 02:36:00,2025-11,2025-11,-332.87499999998545,5,-33.287499999998545
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24751.75,24791.25,24626.0,24747.5,24626.0,39.5,125.75,3.1835443037974684,24751.75,24717.25,34.5,345.0,0.001393840839536642,34.5,4436.029464285737,1160.25,0.2615514638351972,,-1000.0,-2000.0,,2025-11-14 02:32:00-05:00,2025-11-14 02:39:00-05:00,2025-11-13,2025-11-13,2025-11-14,2025-11-14 02:32:00,2025-11-14 02:39:00,2025-11,2025-11,690.0,5,34.5
SHORT,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,24751.75,24791.25,24626.0,24747.5,24626.0,39.5,125.75,3.1835443037974684,24751.75,24751.75,0.0,0.0,-0.0,-0.0,4436.029464285737,1160.25,0.2615514638351972,,-1000.0,-2000.0,,2025-11-14 02:32:00-05:00,2025-11-14 03:01:00-05:00,2025-11-13,2025-11-13,2025-11-14,2025-11-14 02:32:00,2025-11-14 03:01:00,2025-11,2025-11,0.0,5,-0.0
SHORT,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,24865.75,24894.791964285716,24603.75,24843.968526785713,24603.75,29.04196428571595,262.0,9.02142835183027,24868.5,24894.791964285716,-26.29196428571595,-262.9196428571595,-0.0010572396519981098,-105.1678571428638,4330.861607142873,1160.25,0.267902811321979,,-1000.0,-2000.0,,2025-11-17 14:59:00-05:00,2025-11-17 15:06:00-05:00,2025-11-16,2025-11-16,2025-11-17,2025-11-17 14:59:00,2025-11-17 15:06:00,2025-11,2025-11,-525.839285714319,10,-105.1678571428638
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24672.0,24718.303571428572,24376.25,24674.022321428572,24376.25,46.30357142857247,295.75,6.3871962977245,24672.75,24632.75,40.0,400.0,0.0016212217932739525,40.0,4370.861607142873,1160.25,0.26545109506645476,,-1000.0,-2000.0,,2025-11-18 10:26:00-05:00,2025-11-18 10:47:00-05:00,2025-11-17,2025-11-17,2025-11-18,2025-11-18 10:26:00,2025-11-18 10:47:00,2025-11,2025-11,800.0,5,40.0
SHORT,NYAM_CONTINUATION,iFVG,A,PULLBACK_1M,24672.0,24718.303571428572,24376.25,24674.022321428572,24376.25,46.30357142857247,295.75,6.3871962977245,24672.75,24637.75,35.0,350.0,0.0014185690691147501,105.0,4475.861607142873,1160.25,0.25922383260206194,,-1000.0,-2000.0,,2025-11-18 10:26:00-05:00,2025-11-18 16:56:00-05:00,2025-11-17,2025-11-17,2025-11-18,2025-11-18 10:26:00,2025-11-18 16:56:00,2025-11,2025-11,700.0,5,105.0
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25227.0,25192.2625,25376.0,25244.740625,25376.0,34.73749999999927,149.0,4.289312702411029,25226.75,25265.0,38.25,382.5,0.0015162476339600772,38.25,4514.111607142873,1160.25,0.25702731810265533,,-1000.0,-2000.0,,2025-11-26 04:29:00-05:00,2025-11-26 04:33:00-05:00,2025-11-25,2025-11-25,2025-11-26,2025-11-26 04:29:00,2025-11-26 04:33:00,2025-11,2025-11,765.0,10,38.25
LONG,LONDON_CONTINUATION,iFVG,A,PULLBACK_1M,25227.0,25192.2625,25376.0,25244.740625,25376.0,34.73749999999927,149.0,4.289312702411029,25226.75,25192.2625,-34.48749999999927,-344.8749999999927,-0.0013671003993775965,-68.97499999999854,4445.136607142875,1160.25,0.2610156003159944,,-1000.0,-2000.0,,2025-11-26 04:29:00-05:00,2025-11-26 04:38:00-05:00,2025-11-25,2025-11-25,2025-11-26,2025-11-26 04:29:00,2025-11-26 04:38:00,2025-11,2025-11,-689.7499999999854,10,-68.97499999999854
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25339.5,25314.5,25414.5,25358.25,25414.5,25.0,75.0,3.0,25338.0,25359.5,21.5,215.0,0.0008485279027548032,21.5,4466.636607142875,1160.25,0.2597592107995919,,-1000.0,-2000.0,,2025-11-27 14:06:00-05:00,2025-11-27 15:14:00-05:00,2025-11-26,2025-11-26,2025-11-27,2025-11-27 14:06:00,2025-11-27 15:14:00,2025-11,2025-11,430.0,5,21.5
LONG,NYPM_CONTINUATION,iFVG,A,PULLBACK_1M,25339.5,25314.5,25414.5,25358.25,25414.5,25.0,75.0,3.0,25338.0,25369.0,31.0,310.0,0.001223458836530078,62.0,4528.636607142875,1160.25,0.25620293714226805,,-1000.0,-2000.0,,2025-11-27 14:06:00-05:00,2025-11-28 03:31:00-05:00,2025-11-26,2025-11-27,2025-11-28,2025-11-27 14:06:00,2025-11-28 03:31:00,2025-11,2025-11,620.0,5,62.0
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25405.75,25377.5,25546.0,25421.25,25546.0,28.25,140.25,4.964601769911504,25405.25,25442.0,36.75,367.5,0.0014465514017771852,36.75,4565.386607142875,1160.25,0.2541405799422782,,-1000.0,-2000.0,,2025-12-01 14:11:00-05:00,2025-12-01 15:07:00-05:00,2025-11-30,2025-11-30,2025-12-01,2025-12-01 14:11:00,2025-12-01 15:07:00,2025-12,2025-12,735.0,10,36.75
LONG,NYPM_CONTINUATION,C2C3,A,PULLBACK_1M,25405.75,25377.5,25546.0,25421.25,25546.0,28.25,140.25,4.964601769911504,25405.25,25428.25,23.0,230.0,0.0009053246868264697,46.0,4611.386607142875,1160.25,0.25160544947647934,,-1000.0,-2000.0,,2025-12-01 14:11:00-05:00,2025-12-01 16:56:00-05:00,2025-11-30,2025-11-30,2025-12-01,2025-12-01 14:11:00,2025-12-01 16:56:00,2025-12,2025-12,460.0,10,46.0
LONG,ASIA_CONTINUATION,C2C3,B,PULLBACK_1M,25383.5,25352.25,25546.0,25396.0,25546.0,31.25,162.5,5.2,25383.75,25352.25,-31.5,-315.0,-0.0012409513960702778,-94.5,4516.886607142875,1160.25,0.25686941048402984,,-1000.0,-2000.0,,2025-12-01 20:56:00-05:00,2025-12-01 21:40:00-05:00,2025-12-01,2025-12-01,2025-12-01,2025-12-01 20:56:00,2025-12-01 21:40:00,2025-12,2025-12,-630.0,5,-94.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25453.25,25428.25,25676.75,25472.0,25676.75,25.0,223.5,8.94,25452.75,25474.25,21.5,215.0,0.0008447024388327229,21.5,4538.386607142875,1160.25,0.25565252598223037,,-1000.0,-2000.0,,2025-12-02 00:08:00-05:00,2025-12-02 00:45:00-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12-02 00:08:00,2025-12-02 00:45:00,2025-12,2025-12,430.0,5,21.5
LONG,ASIA_CONTINUATION,iFVG,B,PULLBACK_1M,25453.25,25428.25,25676.75,25472.0,25676.75,25.0,223.5,8.94,25452.75,25452.75,0.0,0.0,0.0,0.0,4538.386607142875,1160.25,0.25565252598223037,,-1000.0,-2000.0,,2025-12-02 00:08:00-05:00,2025-12-02 06:26:00-05:00,2025-12-01,2025-12-01,2025-12-02,2025-12-02 00:08:00,2025-12-02 06:26:00,2025-12,2025-12,0.0,5,0.0
